,Unnamed: 0,category,sub category,website,url,Index,Search key
0,0,,,Bookbub.Com,https://www.bookbub.com/welcome,250,
1,1,,,Gutenberg.Org,https://gutenberg.org/,251,
2,2,,,Kobo.Com,https://www.kobo.com/,252,Do Not Sell or Share My Personal Information (Personal Data Opt-out)
3,3,,,Calibre-Ebook.Com,https://calibre-ebook.com/,253,
4,4,,,Openlibrary.Org,https://openlibrary.org/,254,
5,5,,,Openculture.Com,https://openculture.com/,255,
6,6,,Text book Websites,Elsevier.Com,https://www.elsevier.com/,256,
7,7,,,Abebooks.Com,https://www.abebooks.com/,257,
8,8,,,Safaribooksonline.Com,https://www.oreilly.com/,258,DO NOT SELL MY PERSONAL INFORMATION
9,9,,,Bkstr.Com,https://www.bkstr.com/efollettstore/home,259,Do Not Sell My Info - CA only
10,10,,,Vitalsource.Com,https://www.vitalsource.com/,260,
11,11,,,Cengagebrain.Com,https://www.cengage.com/,261,Do Not Sell
12,12,,,Valorebooks.Com,https://www.valorebooks.com/,262,
13,13,Reference,Business Listing Websites,Google.Com,https://www.google.com/,263,
14,14,,,Facebook.Com,https://www.facebook.com/,264,
15,15,,,Twitter.Com,https://twitter.com/,265,
16,16,,,Bing.Com,https://www.bing.com/?toWww=1&redig=8F827FD0A844443AAEB29DB3234E0048,266,
17,17,,,Linkedin.Com,https://www.linkedin.com/,267,
18,18,,,Yelp.Com,https://www.yelp.com/,268,
19,19,,,Yellowpages.Com,https://www.yellowpages.com/,269,Do Not Sell My Personal Information
20,20,,,Whitepages.Com,https://www.whitepages.com/,270,
21,21,,,Foursquare.Com,https://foursquare.com/,271,
22,22,,,Bbb.Org,https://www.bbb.org/,272,
23,23,,,Manta.Com,https://www.manta.com/,273,
24,24,,,Angieslist.Com,https://www.angi.com/,274,Do Not Sell
25,25,,,Homeadvisor.Com,https://www.homeadvisor.com/,275,Do Not Sell
26,26,,,Superpages.Com,https://www.superpages.com/,276,Do Not Sell My Personal Information
27,27,,,Thumbtack.Com,https://www.thumbtack.com/,277,
28,28,,,Area-Codes.Com,https://www.area-codes.com/,278,
29,29,,,Local.Com,https://www.local.com/,279,
30,30,,,Addresses.Com,https://www.addresses.com/,280,Do not sell my info
31,31,,,Yell.Com,https://www.yell.com/,281,
32,32,Retail,Top Classifieds,Craigslist.Org,https://chicago.craigslist.org/,282,
33,33,,,Manta.Com,https://www.manta.com/,283,
34,34,,,Gumtree.Com,https://www.gumtree.com/,284,
35,35,,,Quikr.Com,https://www.quikr.com/,285,
36,36,,,Sulekha.Com,https://us.sulekha.com/,286,
37,37,,,Corotos.Com.Do,https://www.corotos.com.do/,287,
38,38,,,Expatriates.Com,https://www.expatriates.com/,288,
39,39,,,Boattrader.Com,https://www.boattrader.com/,289,Do Not Sell My Personal Information
40,40,,,Claz.Org,https://claz.org/,290,
41,41,,,Hoobly.Com,https://www.hoobly.com/s/us,291,
42,42,,,Bookoo.Com,http://bookoo.com/,292,
43,43,,,Elclasificado.Com,https://elclasificado.com/,293,Do Not Sell My Information
44,44,,Coupon Sites,Groupon.Com,https://www.groupon.com/,294,Do Not Sell or Share My Personal Information
45,45,,,Slickdeals.Net,https://slickdeals.net/,295,Do Not Sell or Share My Personal Information
46,46,,,Retailmenot.Com,https://www.retailmenot.com/,296,Do Not Sell My Personal Infomation
47,47,,,Snapdeal.Com,https://www.snapdeal.com/,297,
48,48,,,Coupons.Com,https://www.coupons.com/,298,
