,Index,Text,Dates
108,187,No,"['2023-03-08', '2023-03-21']"
109,191,No,"['2023-03-08', '2023-03-21']"
110,192,No,"['2023-03-08', '2023-03-21']"
111,195,Ambiguous,['2023-03-21']
112,197,No,"['2023-03-08', '2023-03-21']"
113,198,Do not sell,"['2023-03-08', '2023-03-21']"
114,199,No,"['2023-03-08', '2023-03-21']"
115,200,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
116,201,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
117,202,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
118,206,Ambiguous,['2023-03-21']
119,209,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
120,210,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
121,212,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
122,213,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
123,214,Do not sell or share,"['2023-03-08', '2023-03-21', '2023-03-22']"
124,215,Do not sell,"['2023-03-08', '2023-03-21', '2023-03-22']"
125,216,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
126,217,Do not sell or share,"['2023-03-08', '2023-03-21', '2023-03-22']"
127,220,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
128,221,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
129,222,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
130,223,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
131,225,Do not sell,"['2023-03-08', '2023-03-21', '2023-03-22']"
132,226,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
133,227,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
134,228,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
135,229,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
136,231,No,"['2023-03-08', '2023-03-21', '2023-03-22']"
137,233,Do not sell,"['2023-03-08', '2023-03-21', '2023-03-22']"
138,235,Do not sell,"['2023-03-08', '2023-03-22']"
139,236,No,"['2023-03-08', '2023-03-22']"
140,237,No,"['2023-03-08', '2023-03-22']"
141,238,Do not sell,"['2023-03-08', '2023-03-22']"
142,240,No,"['2023-03-08', '2023-03-22']"
143,242,No,"['2023-03-08', '2023-03-22']"
144,243,No,"['2023-03-08', '2023-03-22']"
145,244,No,"['2023-03-08', '2023-03-22']"
