,Unnamed: 0,category,sub category,website,url,Index,Search key
0,0,,,Aliexpress.Com,https://www.aliexpress.us/?gatewayAdapt=glo2usa&_randl_shipto=US,349,
1,1,,,Diy.Com,https://www.diy.com/,350,
2,2,,,Bestbuy.Com,https://www.bestbuy.com/,351,CA Do Not Sell/Share My Personal Information
3,3,,,Target.Com,https://www.target.com/,352,
4,4,,,Homedepot.Com,https://www.homedepot.com/,353,Do Not Sell or Share My Personal Information
5,5,,,Etsy.Com,https://www.etsy.com/,354,Privacy / Do not sell my personal info
6,6,,,Alibaba.Com,https://www.alibaba.com/,355,
7,7,,,Groupon.Com,https://www.groupon.com/,356,Do Not Sell or Share My Personal Information
8,8,,,Macys.Com,https://www.macys.com/,357,Do Not Sell or Share My Personal Information
9,9,,,Slickdeals.Net,https://slickdeals.net/,358,Do Not Sell or Share My Personal Information
10,10,,,Lowes.Com,https://www.lowes.com/,359,Do Not Sell/Share My Personal Information
11,11,,,Nordstrom.Com,https://www.nordstrom.com/,360,
12,12,,,Flipkart.Com,https://www.flipkart.com/,361,
13,13,,,Microsoftstore.Com,https://www.microsoft.com/en-us/store/b/sale?rtc=1,362,
14,14,,Department Stores,Nordstrom.Com,https://www.nordstrom.com/,363,Do Not Sell My Personal Information
15,15,,,Kohls.Com,https://www.kohls.com/,364,DO NOT SELL OR SHARE MY PERSONAL INFORMATION
16,16,,,Jcpenney.Com,https://www.jcpenney.com/,365,Do Not Sell or Share My Personal Information
17,17,,,Sears.Com,https://www.sears.com/,366,
18,18,,,Dickssportinggoods.Com,https://www.dickssportinggoods.com/,367,
19,19,,,Cabelas.Com,https://www.cabelas.com/shop/en#,368,Do Not Sell Or Share My Personal Information
20,20,,,Jabong.Com,https://www.myntra.com/myntra-fashion-store,369,
21,21,,,Llbean.Com,https://www.llbean.com/,370,
22,22,,,Dillards.Com,https://www.dillards.com/,371,
23,23,,,Bloomingdales.Com,https://www.bloomingdales.com/,372,Do Not Sell or Share My Personal Information
24,24,,,Neimanmarcus.Com,https://www.neimanmarcus.com/,373,Do Not Sell My Personal Information
25,25,,,Hsn.Com,https://www.hsn.com/,374,
26,26,,,Biglots.Com,https://www.biglots.com/,375,California Customers Only: Do Not Sell My Info
27,27,,,Saksfifthavenue.Com,https://www.saksfifthavenue.com/,376,
28,28,,,Belk.Com,https://www.belk.com/,377,Do Not Sell or Share My Personal Information
29,29,,,Burlingtoncoatfactory.Com,https://www.burlington.com/,378,Do Not Sell or Share My Personal Information
30,30,,,Lordandtaylor.Com,https://lordandtaylor.com/,379,
31,31,Science & Math,Astrology,Horoscope.Com,https://www.horoscope.com/us/horoscopes/general/horoscope-general-daily-today.aspx?sign=1,380,Do Not Sell My Info
32,32,,,Space.Com,https://www.space.com/,381,Do not sell or share my personal information
33,33,,,Astrology.Com,https://www.astrology.com/us/home.aspx,382,
34,34,,,Astrologyanswers.Com,https://www.astrologyanswers.com/,383,
35,35,,,Ganeshaspeaks.Com,https://www.ganeshaspeaks.com/,384,
36,36,,,Cafeastrology.Com,https://cafeastrology.com/,385,
37,37,,,Universetoday.Com,https://www.universetoday.com/,386,
38,38,,,Tarot.Com,https://www.tarot.com/,387,
39,39,,,Astro.Com,https://www.astro.com/horoscope,388,
40,40,,,Astrosage.Com,http://astrosage.com/,389,
41,41,,,Esa.Int,https://www.esa.int/,390,
42,42,,,Astrostyle.Com,https://astrostyle.com/,391,
43,43,,,Hubblesite.Org,https://hubblesite.org/,392,
44,44,,,Jpl.Nasa.Gov,https://www.jpl.nasa.gov/,393,
45,45,,,Windows2Universe.Org,https://windows2universe.org/,394,
46,46,,,Astrocenter.Com,https://www.sunsigns.com/,395,Do Not Sell My Info
47,47,,,Earthsky.Org,https://earthsky.org/,396,Do not sell or share my personal information.
48,48,,,Futurescopes.Com,https://futurescopes.com/,397,
49,49,,,Apod.Nasa.Gov,https://apod.nasa.gov/apod/astropix.html,398,
