,Index,Word list,Present in div
327,843,['Do Not Sell My Personal Information'],True
328,83,[],False
329,708,"['Do Not Sell My InformationThis action will open modal dialog', 'Privacy Policy  | Do Not Sell My InformationThis action will open modal dialog']",True
330,452,[],False
331,1033,[],False
332,849,['Do Not Sell My Personal Information'],True
333,564,[],False
334,1064,[],False
335,561,[],False
336,786,['Do Not Sell or Share My Personal Information'],True
337,693,['Your Privacy Choices'],True
338,206,[],False
339,605,[],False
340,918,['Your Privacy Choices'],True
341,735,[],False
342,1019,[],True
343,692,['Do Not Sell Or Share My Personal Information'],True
344,558,[],False
345,657,['Do Not Sell My Personal Information'],True
346,344,['Your Privacy Choices'],True
347,364,['Do Not Sell or Share My Personal Information'],True
348,976,['Your Privacy Choices'],True
349,399,[],False
350,855,['Do Not Sell'],True
351,494,[],False
352,577,[],False
353,996,[],False
354,876,['Do Not Sell or Share My Personal Info'],True
355,1069,[],False
356,709,['Do Not Sell My Info'],True
357,180,['Do Not Sell/Share My Personal Information'],True
358,779,[],False
359,968,['Do Not Sell My Personal Information'],True
360,233,[],False
361,23,[],False
362,572,"['Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information""']",True
363,164,['Do Not Sell My Info'],True
364,289,['Do Not Sell My Personal Information'],True
365,355,[],True
366,42,['Your Privacy Choices'],True
367,877,[],False
368,642,[],False
369,711,[],False
370,622,['Do Not Sell My Information'],True
371,11,['Do not Sell or Share My Personal Information'],True
372,398,[],False
373,545,[],False
374,250,['Your Privacy Choices'],True
375,900,[],False
376,56,['Do Not Sell My Personal Information'],True
377,770,[],False
378,290,[],False
379,65,"['Manage your privacy choices', 'Your privacy choices']",True
380,901,[],False
381,539,[],False
382,161,['Do Not Sell or Share My Personal Information'],True
383,789,[],False
384,188,[],False
385,824,['Do Not Sell or Share My Personal Information'],True
386,542,['Do not sell my info'],True
387,422,[],False
388,632,['Do Not Sell or Share My Personal Information'],True
389,629,['Do Not Sell or Share My Personal Data'],True
390,222,[],False
391,673,['Do not sell or share my personal information'],True
392,845,['Do Not Sell or Share My Personal Info'],True
393,270,['Do Not Sell My Personal Information'],True
394,645,['Do Not Sell My Personal Information'],True
395,60,[],False
396,469,[],False
397,53,[],False
398,93,['Do not sell or share my personal information'],True
399,980,[],False
400,5,['Do Not Sell My Personal Information'],True
401,924,['Do Not Sell or Share My Personal Information'],True
402,1065,[],False
403,63,[],False
404,840,[],False
405,213,[],False
406,221,[],False
407,1071,[],False
408,794,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
409,33,[],False
410,550,['CCPA / Do Not Sell My Info'],True
411,1029,['California: Do Not Sell My Personal Information'],True
412,509,[],False
413,527,['Opt Out of Third-Party Targeting Cookies'],True
414,610,['Do not sell or share my personal information'],True
415,235,['Do Not Sell My Info'],True
416,922,['Do not sell or share my personal info'],True
417,499,"['Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information"" and ""Targeted Advertising"" Opt-Out Rights']",True
418,397,[],False
419,277,['Do not Sell or Share My Personal Information'],True
420,989,[],False
421,384,[],False
422,1,['Do Not Sell My Personal Information'],True
423,573,['Your Privacy Choices'],True
424,586,['Your Privacy Choices'],True
425,374,['Your Privacy Choices'],True
426,420,['Do Not Sell My Personal Information'],True
427,286,[],False
428,650,[],True
429,530,['Your Privacy Choices'],True
430,109,['Do not sell or share my personal information'],True
431,288,[],False
432,429,[],False
433,797,[],False
434,589,[],False
435,559,['DO NOT SELL OR SHARE MY PERSONAL INFORMATION'],True
436,670,['Do Not Sell or Share My Information'],True
437,801,['Do Not Sell My Personal Information'],True
438,986,['Your Privacy Choices'],True
439,278,[],False
440,165,['Your Privacy Choices'],True
441,349,[],False
442,724,[],False
443,117,['Do not sell or share my info'],True
444,863,['Your Privacy Choices'],True
445,1024,[],False
446,327,[],False
447,848,"['Do Not Sell or Share My Personal Information', 'Opt Out of Third-Party Targeting Cookies']",True
448,325,['Do Not Sell My Personal Information'],True
449,687,['Do Not Sell Or Share My Personal Data'],True
450,372,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
451,1051,[],False
452,189,[],False
453,459,[],False
454,31,['Do Not Sell My Personal Information'],True
455,1079,[],False
456,362,['Your California Privacy Choices'],True
457,507,['Do Not Sell or Share My Personal Info'],True
458,205,['Do Not Sell Or Share My Personal Information'],True
459,465,[],False
460,148,[],False
461,8,['Do Not Sell or Share My Personal Information'],True
462,686,[],False
463,4,"['Do Not Sell or Share My Personal Information', 'You can opt out of receiving promotional emails by clicking My Account and changing your email']",True
464,268,['Your Privacy Choices'],True
465,594,['Do Not Sell or Share My Personal Information'],True
466,705,[],False
467,970,"[""Don't Sell/Share my Personal Information or Target Ads""]",True
468,596,[],False
469,1013,[],False
470,262,[],False
471,664,['Do Not Sell or Share My Personal Information'],True
472,315,[],False
473,780,[],False
474,28,[],False
475,1089,['Do Not Sell My Personal Information'],True
476,1075,[],False
477,301,['Do not sell my personal information'],True
478,513,[],False
479,1059,"['Your California Privacy Choices', 'Do Not Sell or Share My Personal Information (CA Residents Only)']",True
480,412,[],False
481,1007,[],False
482,760,[],False
483,597,['Do Not Sell or Share My Personal information'],True
484,734,[],False
485,691,['Do Not Sell or Share My Personal Info'],True
486,716,[],False
487,921,['Your Privacy Choices'],True
488,720,['Do Not Sell or Share My Personal Information'],True
489,800,"['CA Do Not Sell or Share My Information', 'Offline Do Not Sell or Share My Information', 'Online Do Not Sell or Share My Information', 'Your Opt Out Preference Signal is Honored']",True
490,599,['Do Not Sell Or Share My Personal Information'],True
491,910,[],False
492,990,[],False
493,155,[],False
494,478,['Do Not Sell My Personal Information'],True
495,950,[],False
496,633,['Do not sell or share my personal information'],True
497,1061,"['Your California Privacy Choices', 'Do Not Sell or Share My Personal Information (CA Residents Only)']",True
498,743,[],False
499,569,"['Your Privacy Choices', 'Terms··Sitemap··Privacy··Your Privacy Choices']",True
500,94,[],False
501,191,[],True
502,418,[],False
503,476,[],False
504,939,['Do not sell or share my personal information'],True
505,92,[],False
506,591,['Do Not Sell My Personal Information'],True
507,744,[],False
508,923,['Do not sell my info:'],True
509,107,"['Do Not Sell My Personal Information', 'Do Not Sell Your Info', 'You can request that we Do Not Sell Your Info']",True
510,211,[],False
511,1022,['Do Not Sell My Personal Information'],True
512,984,['Do Not Sell or Share My Personal Info'],True
513,495,[],False
514,707,['Your Privacy Choices'],True
515,323,[],False
516,1000,[],False
517,528,[],True
518,961,[],False
519,519,[],False
520,490,['Do Not Sell or Share My Personal Information'],True
521,181,[],False
522,237,[],False
523,245,[],False
524,257,['Your Ads Privacy Choices'],True
525,317,[],False
526,1008,[],False
527,810,[],False
528,655,[],False
529,607,[],True
530,535,[],False
531,717,['DO NOT SELL OR SHARE MY PERSONAL INFO'],True
532,997,['Do Not Sell'],True
533,677,['Do not sell or share my personal information'],True
534,608,['Your Opt Out Preference Signal is Honored'],True
535,174,[],False
536,635,['Do not sell or share my personal information'],True
537,48,[],False
538,342,[],False
539,937,[],False
540,81,[],False
541,466,[],False
542,531,[],False
543,817,['Your Privacy Choices & Opt-Out Rights'],True
544,869,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
545,828,[],False
546,1086,['Do not sell or share my personal information'],True
547,43,['Do Not Sell My Info'],True
548,715,['DO NOT SELL OR SHARE MY PERSONAL INFO'],True
549,809,['Your Privacy Choices'],True
550,703,['Do Not Sell or Share My Personal Information'],True
551,872,['Do Not Sell'],True
552,207,"['My Privacy Choices', 'Do Not Sell/Do Not Share or Opt-Out of Targeted Advertising [PetMD]']",True
553,777,[],False
554,932,['Your Privacy Choices'],True
555,475,[],False
556,831,[],False
557,464,[],False
558,292,[],False
559,432,[],False
560,68,[],False
561,883,[],False
562,947,[],True
563,1011,[],False
564,7,['Do Not Sell or Share My Personal Info'],True
565,792,['Do Not Sell or Share My Personal Information'],True
566,975,[],True
567,945,[],False
568,37,[],False
569,836,['Do Not Sell My Personal Information'],True
570,802,[],False
571,369,[],False
572,246,[],False
573,371,[],False
574,402,['Manage cookies/Do not sell my data'],True
575,172,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
576,26,"['Do Not Sell or Share My Personal Information', 'You can opt out of receiving promotional emails by clicking My Account and changing your email']",True
577,742,['Do Not Sell My Personal Information'],True
578,638,[],False
579,209,[],False
580,232,['Your Ads Privacy Choices'],True
581,311,['Do Not Sell or Share My Personal Information'],True
582,219,[],False
583,332,[],False
584,653,[],False
585,55,[],False
586,100,['Your Privacy Choices'],True
587,329,[],True
588,1042,[],False
589,249,[],False
590,925,['Do Not Sell My Personal Information'],True
591,562,[],False
592,761,['Do Not Sell or Share My Personal Information'],True
593,87,['Do Not Sell My Personal Information'],True
594,556,['Do Not Sell My Personal Information'],True
595,251,[],False
596,914,[],False
597,30,[],False
598,1026,['Do Not Sell My Personal Information'],True
599,1004,[],False
600,517,[],False
601,370,"['Targeted Advertising Opt Out', 'Do Not Sell or Share My Information']",True
602,907,['Do Not Sell My Personal Information'],True
603,806,[],False
604,785,[],False
605,54,['Do Not Sell My Personal Info'],True
606,879,[],False
607,1082,[],True
608,135,['Do Not Sell My Personal Information'],True
609,405,[],False
610,516,[],False
611,949,"['Do not sell or share my personal information', 'Do Not Sell My Personal Information']",True
612,108,[],False
613,946,['Do Not Sell My Data'],True
614,244,[],False
615,192,[],False
616,637,"['Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Personal Data Settings']",True
617,838,"['Do Not Sell My Personal Information', 'Do Not Sell My Info']",True
618,712,[],False
619,619,[],False
620,273,['Do Not Sell My Personal Information'],True
621,365,['Do Not Sell or Share My Personal Information'],True
622,987,[],False
623,98,['Do Not Sell My Info'],True
624,675,"['Do Not Sell or Share My Personal Information', 'Opt Out of Facebook Commenting', 'Directions to Opt Out of Facebook Commenting']",True
625,159,['Do Not Sell/Share My Personal Information'],True
626,1045,['Your California privacy choices'],True
627,194,[],False
628,284,[],False
629,912,[],False
630,894,['Opt Out'],True
631,0,['Do Not Sell or Share My Personal Information'],True
632,395,['Do Not Sell My Info'],True
633,993,['Do Not Sell or Share My Personal Information'],True
634,732,[],False
635,832,[],False
636,971,['Do Not Sell or Share My Personal Information'],True
637,353,['Do Not Sell or Share My Personal Information'],True
638,203,[],False
639,2,['Do Not Sell or Share My Personal Information'],True
640,186,['Do Not Sell My Personal Information'],True
641,136,['Do Not Sell or Share My Personal Information'],True
642,552,['Do Not Sell or Share My Info'],True
643,46,['Do Not Sell My Personal Information'],True
644,680,['Do Not Sell or Share My Personal Info'],True
645,433,['Do Not Sell or Share My Personal Information'],True
646,571,"['Do Not Sell My Personal Information', 'Opt Out']",True
647,776,['Do not sell or share my personal information'],True
648,392,[],False
649,337,[],False
650,842,['Your Privacy Choices'],True
651,959,['Do Not Sell or Share My Personal Information'],True
652,885,['Do not sell or share my personal information'],True
653,960,['Do Not Sell or Share My Personal Information'],True
654,173,"['Do Not Sell or Share My Personal Information', 'Opt out']",True
655,538,[],False
656,22,['Do Not Sell or Share My Personal Information'],True
657,1055,[],False
658,101,[],False
659,461,"['Do Not Sell or Share My Personal Information', 'Opt out']",True
660,440,[],False
661,447,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
662,788,[],False
663,854,[],False
664,255,[],False
665,662,[],False
666,963,['Do Not Sell or Share My Personal Information'],True
667,640,[],False
668,401,[],False
669,185,['Your Privacy Choices'],True
670,1054,"['Do Not Sell or Share My Personal Information', 'Do Not Sell My Info']",True
671,663,[],False
672,449,[],False
673,933,"['Do not sell my personal information', 'Do not sell my information']",True
674,454,['Do Not Sell My PI'],True
675,580,['Do not sell my information'],True
676,225,[],True
677,1077,['Do Not Sell My Personal Information'],True
678,706,"['Do Not Sell My InformationThis action will open modal dialog', 'Privacy Policy \xa0\xa0\xa0 | \xa0\xa0\xa0 Do Not Sell My InformationThis action will open modal dialog']",True
679,1006,['Do Not Sell My Personal Information'],True
680,856,['DO NOT SELL OR SHARE MY INFORMATION'],True
681,248,[],False
682,574,['Do Not Sell or Share My Personal Information'],True
683,1014,[],False
684,1046,['Do Not Sell or Share My Personal Information'],True
685,279,[],False
686,702,['Do Not Sell or Share My Personal Information'],True
687,823,"['Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Personal Information']",True
688,467,"['Do Not Sell or Share My Personal Information', 'Opt out']",True
689,665,['Do not sell or share my personal information'],True
690,431,[],False
691,1083,[],False
692,10,[],False
693,944,['Do Not Sell My Personal Information'],True
694,614,[],False
695,893,[],False
696,1063,['Do Not Sell or Share My Personal Information (CA residents only)'],True
697,89,[],False
698,261,['Do Not Sell'],True
699,700,[],False
700,941,[],True
701,820,['Do Not Sell or Share My Personal Information'],True
702,91,[],False
703,163,"['Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information"" and ""Targeted Advertising"" Opt-Out Rights']",True
704,175,[],False
705,620,[],False
706,795,['Do Not Sell My Personal Information'],True
707,121,['Do Not Sell My Personal Information'],True
708,940,['Do Not Sell My Info'],True
709,220,[],False
710,138,[],False
711,730,[],False
712,634,[],False
713,875,[],True
714,229,[],True
715,778,[],False
716,214,[],False
717,628,['Do not sell or share my info'],True
718,492,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
719,1081,[],False
720,458,[],False
721,258,['Do not sell my personal information'],True
722,435,[],False
723,884,[],False
724,176,['Do not sell or share my personal information'],True
725,66,[],True
726,111,['Do Not Sell or Share My Personal Information'],True
727,880,"['Do Not Sell My PI', 'Do Not Sell My Personal Information']",True
728,733,['Do not sell my personal information'],True
729,430,[],False
730,930,[],False
731,200,[],False
732,852,"['Your Privacy Choices', 'You may opt out at any time', 'Your Opt Out Preference Signal is Honored', 'Opt Out of Sales, Sharing, and Targeted Advertising']",True
733,274,[],False
734,818,['Your Privacy Choices'],True
735,847,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
736,579,['Do Not Sell or Share My Personal Information'],True
737,78,['Do Not Sell or Share My Personal Information'],True
738,985,[],False
739,460,[],False
740,380,['Do Not Sell My Info'],True
741,593,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']",True
742,1009,[],False
743,955,[],False
744,474,[],True
745,781,[],False
746,526,[],False
747,576,['Do Not Sell My Personal Information'],True
748,1021,['Do Not Sell Or Share My Personal Information'],True
749,259,[],True
750,533,[],False
751,282,[],False
752,383,['Do Not Sell My Personal Information'],True
753,79,['Your Privacy Choices'],True
754,725,['Opt Out'],True
755,156,['Your Privacy Choice'],True
756,983,[],False
757,298,['Your Privacy Choices'],True
758,508,['Do Not Sell or Share My Personal Information'],True
759,710,"['Do Not Sell or Share My Personal Information', 'Opt Out of Third-Party Targeting Cookies']",True
760,543,[],False
761,241,[],False
762,551,['Do Not Sell My Personal Information'],True
763,102,['Do not sell my personal information'],True
764,741,[],False
765,132,['Do Not Sell My Info'],True
766,197,"['""Do Not Sell My Personal Information""']",True
767,264,[],False
768,457,[],False
769,328,[],False
770,240,[],False
771,684,['Your Privacy Choices'],True
772,729,[],False
773,293,['Do Not Sell My Information'],True
774,746,[],False
775,363,['Do Not Sell My Personal Information'],True
776,500,['Your Privacy Choices'],True
777,790,['Do Not Sell My Personal Information'],True
778,178,['Do not sell or share my personal information'],True
779,1049,['Do Not Sell or Share My Personal Information'],True
780,659,[],False
781,647,['Do not sell or share my personal information'],True
782,345,[],False
783,671,['Do not sell or share my personal information'],True
784,216,[],False
785,354,['Privacy / Do not sell my personal info'],True
786,902,[],False
787,106,"[""Don't Sell My Personal Information""]",True
788,938,[],False
789,581,['Do Not Sell or Share My Personal Information'],True
790,1053,[],False
