,Unnamed: 0,category,sub category,website,url,Index,Search key
0,0,,,Zonealarm.Com,https://www.zonealarm.com/,643,
1,1,,,Sophos.Com,https://www.sophos.com/en-us,644,
2,2,,,Trendmicro.Com,https://www.trendmicro.com/en_us/business.html,645,
3,3,,Software Company,Microsoft.Com,https://www.microsoft.com/en-us/?ql=3,646,
4,4,,,Adobe.Com,https://www.adobe.com/,647,Do not sell or share my personal information
5,5,,,Github.Com,https://github.com/,648,
6,6,,,Spotify.Com,https://open.spotify.com/,649,
7,7,,,Utorrent.Com,https://www.utorrent.com/,650,
8,8,,,Softonic.Com,https://en.softonic.com/,651,
9,9,,,Uptodown.Com,https://en.uptodown.com/mac,652,
10,10,,,Mozilla.Org,https://www.mozilla.org/en-US/,653,
11,11,,,Intuit.Com,https://www.intuit.com/,654,
12,12,,,Steamcommunity.Com,https://steamcommunity.com/,655,
13,13,,,Oracle.Com,https://www.oracle.com/,656,Do Not Sell My Info
14,14,,,Sourceforge.Net,https://sourceforge.net/,657,
15,15,,,Office365.Com,https://www.microsoft.com/en-us/microsoft-365?ms.url=office365com&rtc=1,658,
16,16,,,Filehippo.Com,https://filehippo.com/,659,
17,17,,,Evernote.Com,https://evernote.com/,660,
18,18,,,Prezi.Com,https://prezi.com/,661,
19,19,,,Qiita.Com,https://qiita.com/,662,
20,20,,,Telegram.Org,https://telegram.org/,663,
21,21,,Tech Review,Cnet.Com,https://www.cnet.com/,664,Do Not Sell or Share My Personal Information
22,22,,,Tomshardware.Com,https://www.tomshardware.com/,665,Do not sell or share my personal information
23,23,,,Theverge.Com,https://www.theverge.com/,666,DO NOT SELL OR SHARE MY PERSONAL INFO
24,24,,,Gsmarena.Com,https://www.gsmarena.com/,667,
25,25,,,Pcmag.Com,https://www.pcmag.com/,668,"Do Not Sell My Personal Information
(Opens in a new window)"
26,26,,,Engadget.Com,https://www.engadget.com/,669,
27,27,,,Digitaltrends.Com,https://www.digitaltrends.com/,670,Do Not Sell or Share My Information
28,28,,,Imore.Com,https://www.imore.com/,671,Do not sell or share my personal information
29,29,,,Wired.Com,https://www.wired.com/,672,
30,30,,,Tomsguide.Com,https://www.tomsguide.com/,673,Do not sell or share my personal information
31,31,,,Pcworld.Com,https://www.pcworld.com/,674,
32,32,,,Consumerreports.Org,https://www.consumerreports.org/,675,Do Not Sell or Share My Personal Information
33,33,,,Trustedreviews.Com,https://www.techadvisor.com/,676,
34,34,,,Toptenreviews.Com,https://www.toptenreviews.com/,677,Do not sell or share my personal information
35,35,,,Dpreview.Com,https://www.dpreview.com/,678,
36,36,,,Zdnet.Com,https://www.zdnet.com/,679,
37,37,,,Recode.Net,https://www.vox.com/recode,680,Do Not Sell or Share My Personal Info
38,38,,,Boingboing.Net,https://boingboing.net/,681,
39,39,,,Sammobile.Com,https://www.sammobile.com/,682,
40,40,Apparel,Apparel Websites,Nordstrom.Com,https://www.nordstrom.com/,683,
41,41,,,Nike.Com,https://www.nike.com/,684,
42,42,,,Asos.Com,https://www.asos.com/,685,
43,43,,,Zappos.Com,https://www.zappos.com/,686,
44,44,,,Hm.Com,https://www2.hm.com/en_us/index.html,687,Do Not Sell Or Share My Personal Data
45,45,,,Victoriassecret.Com,https://www.victoriassecret.com/us/,688,Do Not Sell or Share My Personal Information
46,46,,,Footlocker.Com,https://www.footlocker.com/,689,
47,47,,,Forever21.Com,https://www.forever21.com/,690,Do Not Sell My Info
48,48,,,Gap.Com,https://www.gap.com/,691,
49,49,,,Zara.Com,https://www.zara.com/us/en/woman-new-in-l1180.html?v1=2111785&page=8,692,
