,Unnamed: 0,category,sub category,website,url,Index,Search key
0,0,,,Lynda.Com,https://www.linkedin.com/learning/?trk=lynda_redirect_learning,943,
1,1,,,Codecademy.Com,https://www.codecademy.com/,944,Do Not Sell My Personal Information
2,2,,,Code.Org,https://code.org/,945,
3,3,,,Udacity.Com,https://www.udacity.com/,946,
4,4,,,Wonderhowto.Com,https://www.wonderhowto.com/,947,
5,5,,,Doityourself.Com,https://www.doityourself.com/,948,
6,6,,,Brainpop.Com,https://www.brainpop.com/,949,
7,7,,,Memrise.Com,https://www.memrise.com/,950,
8,8,,,Bigthink.Com,https://bigthink.com/,951,
9,9,,,Pluralsight.Com,https://www.pluralsight.com/,952,Do Not Sell or Share My Personal Data
10,10,,,Alison.Com,https://alison.com/,953,
11,11,,,Tympanus.Net,https://tympanus.net/codrops/,954,
12,12,,,K12.Com,https://www.k12.com/,955,
13,13,Entertainment,Entertainment Websites,Youtube.Com,https://www.youtube.com/,956,
14,14,,,Imdb.Com,https://www.imdb.com/,957,
15,15,,,Cnn.Com,https://www.cnn.com/,958,Do Not Sell Or Share My Personal Information
16,16,,,Netflix.Com,https://www.netflix.com/,959,Do Not Sell or Share My Personal Information
17,17,,,Weather.Com,https://weather.com/,960,Do Not Sell or Share My Personal Information
18,18,,,Twitch.Tv,https://www.twitch.tv/,961,
19,19,,,Bbc.Com,https://www.bbc.com/,962,AdChoices / Do Not Sell My Info
20,20,,,Soundcloud.Com,https://soundcloud.com/,963,Do Not Sell or Share My Personal Information
21,21,,,Etsy.Com,https://www.etsy.com/,964,Privacy / Do not sell my personal info
22,22,,,Azlyrics.Com,https://www.azlyrics.com/,965,
23,23,,,Foxnews.Com,https://www.foxnews.com/,966,
24,24,,,Vimeo.Com,https://vimeo.com/,967,Do Not Sell My Personal Information
25,25,,,Deviantart.Com,https://www.deviantart.com/,968,
26,26,,,Spotify.Com,https://open.spotify.com/,969,
27,27,,,Dailymotion.Com,https://www.dailymotion.com/us,970,
28,28,,,Foodnetwork.Com,https://www.foodnetwork.com/,971,
29,29,,,Foxsports.Com,https://www.foxsports.com/,972,
30,30,,,Genius.Com,https://genius.com/,973,
31,31,,,Pandora.Com,https://www.pandora.com/,974,
32,32,,,Gfycat.Com,https://gfycat.com/,975,
33,33,,,Npr.Org,https://www.npr.org/,976,
34,34,,,Billboard.Com,https://www.billboard.com/,977,
35,35,,,Allmusic.Com,https://www.allmusic.com/,978,
36,36,,,Discogs.Com,https://www.discogs.com/,979,
37,37,,,Bandcamp.Com,https://bandcamp.com/,980,
38,38,,,Pitchfork.Com,https://pitchfork.com/,981,
39,39,,,Last.Fm,https://www.last.fm/,982,Do Not Sell My Personal Information
40,40,,,Deezer.Com,https://www.deezer.com/us/,983,
41,41,,,Tunein.Com,https://tunein.com/,984,Do Not Sell or Share My Personal Info
42,42,,,Lyricsfreak.Com,https://www.lyricsfreak.com/,985,
43,43,,Ticket Brokers,Fandango.Com,https://www.fandango.com/,986,
44,44,,,Ticketmaster.Com,https://www.ticketmaster.com/,987,
45,45,,,Eventbrite.Com,https://www.eventbrite.com/,988,
46,46,,,Amctheatres.Com,https://www.amctheatres.com/,989,
47,47,,,Stubhub.Com,https://www.stubhub.com/,990,
48,48,,,Cinemark.Com,https://www.cinemark.com/,991,
49,49,,,Songkick.Com,https://www.songkick.com/,992,
