,Index,Word list,Present in div
291,1064,[],False
292,561,[],False
293,786,[],False
294,693,[],False
295,206,[],False
296,605,[],False
297,918,[],False
298,735,[],False
299,1019,[],False
300,692,[],False
301,558,[],False
302,657,[],False
303,344,['Your Privacy Choices'],True
304,364,['Do Not Sell or Share My Personal Information'],True
305,976,[],False
306,399,[],False
307,855,[],False
308,577,[],False
309,996,[],False
310,876,[],False
311,709,[],False
312,180,['Do Not Sell/Share My Personal Information'],True
313,779,[],False
314,968,[],False
315,233,"['DO NOT SELL MY INFO', 'Go to Opt Out Form']",True
316,23,[],False
317,572,[],False
318,164,['Do Not Sell My Info'],True
319,289,['Do Not Sell My Personal Information'],True
320,355,[],False
321,42,['Your Privacy Choices'],True
322,877,[],False
323,642,[],False
324,711,[],False
325,11,['Do not Sell or Share My Personal Information'],True
326,398,[],False
327,545,[],False
328,250,['Your Privacy Choices'],True
329,900,[],False
330,56,['Do Not Sell My Personal Information'],True
331,770,[],False
332,290,[],False
333,65,"['Manage your privacy choices', 'Your privacy choices']",True
334,901,[],False
335,539,[],False
336,161,['Do Not Sell or Share My Personal Information'],True
337,789,[],False
338,188,[],False
339,824,[],False
340,542,[],False
341,422,[],False
342,629,[],False
343,222,[],False
344,673,[],False
345,845,[],False
346,270,[],False
347,645,[],False
348,60,[],False
349,53,['Do Not Sell My Info'],True
350,93,['Do not sell or share my personal information'],True
351,980,[],False
352,5,['Do Not Sell My Personal Information'],True
353,924,[],False
354,1065,[],False
355,63,[],False
356,840,[],False
357,213,[],False
358,221,[],False
359,1071,[],False
360,794,[],False
361,33,[],False
362,1029,[],False
363,527,[],False
364,235,['Do Not Sell My Info'],True
365,922,[],False
366,499,[],False
367,397,[],False
368,277,['Do not Sell or Share My Personal Information'],True
369,989,[],False
370,384,[],False
371,1,['Do Not Sell My Personal Information'],True
372,573,[],False
373,586,[],False
374,374,['Your Privacy Choices'],True
375,420,['Do Not Sell My Personal Information'],True
376,286,[],False
377,650,[],False
378,530,[],False
379,109,[],False
380,288,[],False
381,429,[],False
382,797,[],False
383,589,[],False
384,670,[],False
385,801,[],False
386,986,[],False
387,278,[],False
388,165,['Your Privacy Choices'],True
389,349,[],False
390,117,['Do not sell or share my info'],True
391,863,[],False
392,1024,[],False
393,327,[],False
394,848,[],False
395,325,['Do Not Sell My Personal Information'],True
396,687,[],False
397,372,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
398,1051,[],False
399,189,[],False
400,459,[],False
401,31,['Do Not Sell My Personal Information'],True
402,362,['Your California Privacy Choices'],True
403,507,[],False
404,205,['Do Not Sell Or Share My Personal Information'],True
405,465,[],False
406,148,[],False
407,8,['Do Not Sell or Share My Personal Information'],True
408,686,[],False
409,4,"['Do Not Sell or Share My Personal Information', 'You can opt out of receiving promotional emails by clicking My Account and changing your email']",True
410,268,['Your Privacy Choices'],True
411,594,[],False
412,705,[],False
413,970,[],False
414,596,[],False
415,1013,[],False
416,262,[],False
417,664,[],False
418,315,[],False
419,780,[],False
420,28,[],False
421,1089,[],False
422,1075,[],False
423,301,['Do not sell my personal information'],True
424,513,[],False
425,1059,[],False
426,412,[],False
427,1007,[],False
428,597,[],False
429,734,[],False
430,691,[],False
431,921,[],False
432,800,[],False
433,599,[],False
434,910,[],False
435,990,[],False
436,155,[],False
437,478,[],False
438,1061,[],False
439,743,[],False
440,569,[],False
441,94,[],False
442,191,[],True
443,418,[],False
444,476,[],False
445,939,[],False
446,92,[],False
447,591,[],False
448,923,[],False
449,107,"['Do Not Sell My Personal Information', 'Do Not Sell Your Info', 'You can request that we Do Not Sell Your Info']",True
450,211,[],False
451,1022,[],False
452,984,[],False
453,495,[],False
454,323,[],False
455,1000,[],False
456,961,[],False
457,519,[],False
458,490,[],False
459,181,[],False
460,237,[],False
461,245,[],False
462,257,[],False
463,317,[],False
464,1008,[],False
465,810,[],False
466,655,[],False
467,607,[],False
468,535,[],False
469,997,[],False
470,677,[],False
471,608,[],False
472,174,[],False
473,635,[],False
474,48,[],False
475,342,[],False
476,937,[],False
477,81,[],False
478,466,[],False
479,531,[],False
480,869,[],False
481,828,[],False
482,1086,[],False
483,43,['Do Not Sell My Info'],True
484,715,[],False
485,809,[],False
486,703,[],False
487,872,[],False
488,207,"['My Privacy Choices', 'Do Not Sell/Do Not Share or Opt-Out of Targeted Advertising [PetMD]']",True
489,777,[],False
490,932,[],False
491,475,[],False
492,831,[],False
493,464,[],False
494,292,[],False
495,432,[],False
496,68,[],False
497,883,[],False
498,947,[],False
499,1011,[],False
500,7,['Do Not Sell or Share My Personal Info'],True
501,792,[],False
502,945,[],False
503,37,[],True
504,836,[],False
505,802,[],False
506,369,[],False
507,246,[],False
508,371,[],False
509,402,['Manage cookies/Do not sell my data'],True
510,172,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
511,26,"['Do Not Sell or Share My Personal Information', 'You can opt out of receiving promotional emails by clicking My Account and changing your email']",True
512,742,[],False
513,638,[],False
514,209,[],False
515,232,['Your Ads Privacy Choices'],True
516,311,['Do Not Sell My Personal Information'],True
517,219,['Your Ads Privacy Choices'],True
518,332,[],False
519,653,[],False
520,55,[],False
521,100,['Your Privacy Choices'],True
522,329,[],False
523,1042,[],False
524,249,[],False
525,925,[],False
526,562,[],False
527,87,['Do Not Sell My Personal Information'],True
528,556,[],False
529,251,[],False
530,914,[],False
531,30,[],False
532,1004,[],False
533,517,[],False
534,370,"['Targeted Advertising Opt Out', 'Do Not Sell or Share My Information']",True
535,907,[],False
536,806,[],False
537,785,[],False
538,54,['Do Not Sell My Personal Info'],True
539,1082,[],False
540,135,['Do Not Sell My Personal Information'],True
541,405,[],False
542,516,[],False
543,949,[],False
544,108,[],False
545,946,[],False
546,244,[],False
547,192,[],False
548,637,[],False
549,838,[],False
550,712,[],False
551,619,[],False
552,273,['Do Not Sell My Personal Information'],True
553,365,['Do Not Sell or Share My Personal Information'],True
554,987,[],False
555,98,['Do Not Sell My Info'],True
556,675,[],False
557,159,['Do Not Sell/Share My Personal Information'],True
558,194,['Your Privacy Choices'],True
559,284,[],False
560,912,[],False
561,894,[],False
562,0,['Do Not Sell or Share My Personal Information'],True
563,395,['Do Not Sell My Info'],True
564,993,[],False
565,732,[],False
566,832,[],False
567,971,[],False
568,353,['Do Not Sell or Share My Personal Information'],True
569,203,[],False
570,2,['Do Not Sell or Share My Personal Information'],True
571,186,['Do Not Sell My Personal Information'],True
572,136,['Do Not Sell or Share My Personal Information'],True
573,552,[],False
574,46,['Do Not Sell My Personal Information'],True
575,680,[],False
576,433,[],False
577,571,[],False
578,776,[],False
579,392,[],False
580,337,[],False
581,842,[],False
582,959,[],False
583,960,[],False
584,173,"['Do Not Sell or Share My Personal Information', 'Opt out']",True
585,538,[],False
586,22,['Do Not Sell or Share My Personal Information'],True
587,1055,[],False
588,101,[],False
589,461,[],False
590,440,[],False
591,447,[],False
592,854,[],False
593,255,[],False
594,662,[],False
595,640,[],False
596,401,[],False
597,185,['Your Privacy Choices'],True
598,1054,[],False
599,663,[],False
600,449,[],False
601,933,[],False
602,454,[],False
603,580,[],False
604,1077,[],False
605,706,[],False
606,1006,[],False
607,856,[],False
608,248,[],False
609,574,[],False
610,1014,[],False
611,1046,[],False
612,279,[],False
613,702,[],False
614,467,[],False
615,665,[],False
616,431,[],False
617,1083,[],False
618,10,[],False
619,944,[],False
620,614,[],False
621,893,[],False
622,1063,[],False
623,89,[],False
624,261,['Do Not Sell'],True
625,700,[],False
626,941,[],False
627,91,[],False
628,163,"['Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information"" and ""Targeted Advertising"" Opt-Out Rights']",True
629,175,[],False
630,620,[],False
631,795,[],False
632,121,['Do Not Sell My Personal Information'],True
633,940,[],False
634,220,[],False
635,138,[],False
636,730,[],False
637,634,[],False
638,875,[],False
639,229,[],True
640,778,[],False
641,214,['Do not sell or share my personal information'],True
642,628,[],False
643,492,[],False
644,1081,[],False
645,458,[],False
646,258,['Do not sell my personal information'],True
647,435,[],False
648,884,[],False
649,176,['Do not sell or share my personal information'],True
650,66,['Do Not Sell My Personal Information'],True
651,111,['Do Not Sell or Share My Personal Information'],True
652,880,[],False
653,733,[],False
654,430,[],False
655,930,[],False
656,200,[],False
657,852,[],False
658,274,['Do Not Sell'],True
659,818,[],False
660,847,[],False
661,579,[],False
662,78,"['Do Not Sell My Personal Information', 'and understand that I may opt out at any time']",True
663,985,[],False
664,460,[],False
665,380,['Do Not Sell My Info'],True
666,593,[],False
667,1009,[],False
668,955,[],False
669,474,[],False
670,781,[],False
671,526,[],False
672,576,[],False
673,1021,[],False
674,533,[],False
675,282,[],False
676,383,['Do Not Sell My Personal Information'],True
677,79,['Your Privacy Choices'],True
678,725,[],False
679,156,['Your Privacy Choice'],True
680,983,[],False
681,298,['Your Privacy Choices'],True
682,508,[],False
683,710,[],False
684,241,[],False
685,551,[],False
686,102,['Do not sell my personal information'],True
687,741,[],False
688,132,['Do Not Sell My Info'],True
689,197,[],False
690,264,[],False
691,457,[],False
692,328,[],False
693,240,[],False
694,684,[],False
695,729,[],False
696,293,['Do Not Sell My Information'],True
697,746,[],False
698,363,[],False
699,500,[],False
700,790,[],False
701,178,['Do not sell or share my personal information'],True
702,659,[],False
703,647,[],False
704,345,[],False
705,671,[],False
706,216,[],False
707,354,['Privacy / Do not sell my personal info'],True
708,902,[],False
709,106,"[""Don't Sell My Personal Information""]",True
710,938,[],False
711,581,[],False
712,9,"['California Do Not Sell', 'Go to Opt Out Form', 'Privacy Policythis link opens in a new tab  Terms of Servicethis link opens in a new tab  Ad Choicesthis link opens in a new tab  California Do Not Sell  Web Accessibilitythis link opens in a new tab', 'Privacy Policythis link opens in a new tab  Terms of Servicethis link opens in a new tab  Ad Choicesthis link opens in a new tab  California Do Not Sell  Web Accessibilitythis link opens in a new tab', 'California Do Not Sell', 'Opt Out of Targeting Cookies']",True
713,1031,[],False
714,470,[],False
715,47,[],False
716,821,[],False
717,737,[],False
718,275,['Do Not Sell'],True
719,86,[],False
720,568,[],False
721,722,[],False
722,582,[],False
723,1030,[],False
724,764,[],False
725,307,['Your Privacy Choices'],True
726,247,[],False
727,360,[],False
728,228,[],False
729,272,[],False
730,570,[],False
731,385,[],False
732,320,[],False
733,15,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
734,1032,[],False
735,352,['Your Privacy Choices - CA'],True
736,917,[],False
737,318,[],False
738,1040,[],False
739,928,[],False
740,555,[],False
741,623,[],False
742,351,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']",True
743,682,[],False
744,20,[],False
745,683,[],False
746,988,[],False
747,387,['Do Not Sell My Personal Information'],True
748,437,[],False
749,150,"['Do Not Sell or Share My Personal Information', 'For more information about our use of cookies, our collection, use, and disclosure of personal information generally, and any rights you may have to access, delete, or opt out of the sale of your personal information, please view our']",True
750,740,[],False
751,611,[],False
752,408,[],False
753,736,[],False
754,368,['Do Not Sell Or Share My Personal Information'],True
755,652,[],False
756,1066,[],False
757,473,[],False
758,636,[],False
759,326,[],False
760,72,[],False
761,41,"['Do Not Sell or Share My Personal Information', 'My Privacy Choices']",True
762,560,[],False
763,118,[],False
764,641,[],False
765,812,[],False
766,676,[],False
767,88,['Do Not Sell My Personal Information'],True
768,728,[],False
769,419,"['Do not sell my personal data', 'Do not sell my personal information']",True
770,134,['DO NOT SELL OR SHARE MY INFORMATION'],True
771,541,[],False
772,77,[],False
773,285,[],False
774,874,[],False
775,271,"['Your Privacy Choices', 'Do Not Sell My Personal Information']",True
776,890,[],False
777,829,[],False
778,595,[],False
779,187,[],True
780,704,[],False
781,886,[],False
782,377,['Do Not Sell or Share My Personal Information'],True
783,58,[],False
784,588,[],False
785,504,[],False
786,367,['Your Privacy Choices'],True
787,835,[],False
788,35,['Do Not Sell/Share My Info'],True
789,306,[],False
790,920,[],False
791,44,['Do Not Sell or Share My Personal Information'],True
792,660,[],False
793,137,['Do Not Sell or Share My Info'],True
794,212,[],True
795,167,['Do Not Sell Or Share My Personal Information'],True
796,892,[],False
797,891,[],False
798,389,[],False
799,158,['Do Not Sell or Share My Personal Information'],True
800,870,[],False
801,151,[],True
802,1087,[],False
803,243,[],False
804,1023,[],False
805,451,[],False
806,767,[],False
807,162,"['Your Privacy Choices', 'Your Opt Out Preference Signal is Honored']",True
808,110,['California Customers Only: Do Not Sell My Info'],True
809,256,['Cookie settings | Your Privacy Choices'],True
810,895,[],False
811,170,"['Do Not Sell or Share My Personal Information', 'Opt out']",True
812,74,['Do Not Sell My Personal Information'],True
813,972,[],False
814,199,[],False
815,758,[],False
816,1015,[],False
817,462,[],False
818,837,[],False
819,646,[],False
820,456,[],False
821,784,[],False
822,796,[],False
823,1037,[],False
824,299,['Do Not Sell or Share My Personal Information / Personal Data Opt-out'],True
825,120,['Do Not Sell or Share My Personal Information'],True
826,242,[],False
827,38,['Do not Sell or Share my personal information'],True
828,749,[],False
829,19,"['Do Not Sell My Information', 'Terms of UsePrivacy PolicyNotice of Financial IncentiveDo Not Sell My InformationUnited States', 'Terms of UsePrivacy PolicyNotice of Financial IncentiveDo Not Sell My Information']",True
830,913,[],False
831,481,[],False
832,1041,[],False
833,388,[],False
834,265,[],False
835,791,[],False
836,239,[],False
837,90,"['No ThanksSchool Spirit Days Have Gotten Completely Out of HandIf it were up to me, we’d just opt out', 'No ThanksByLaura FentonSchool Spirit Days Have Gotten Completely Out of HandIf it were up to me, we’d just opt out']",True
838,334,['Do Not Sell My Information'],True
839,49,[],False
840,423,[],False
841,936,[],False
842,598,[],False
843,183,[],False
844,488,[],False
845,661,[],False
846,935,[],False
847,195,"['Your Privacy Choices', 'Do Not Sell or Share My Personal Information for Targeted Advertising']",True
848,52,['Do Not Sell My Personal Information'],True
849,942,[],False
850,80,['Do Not Sell or Share My Personal Information'],True
851,427,[],False
852,1068,[],False
853,1020,[],False
854,911,[],False
855,6,"['Your Privacy Choices', 'Patrick’s Day RecipesEaster Recipes4th of July RecipesHalloween RecipesThanksgiving RecipesChristmas RecipesEpicurious ClassicsBeef RecipesChicken RecipesSeafood RecipesPasta RecipesSalad RecipesPork RecipesFish RecipesEpicurious LinksConnect with EpicuriousLike Epicurious on FacebookFollow Epicurious on TwitterFollow Epicurious on PinterestFollow Epicurious on TumblrWatch Epicurious on YouTubeFollow Epicurious on Google+Follow Epicurious on InstagramSubscribe to Epicurious RSS feedsSite MapRecipes & MenusExpert AdviceIngredientsHolidays & EventsVideoHelpful LinksSubscription FAQsContact UsMastheadAccessibility HelpAdvertisingPress CenterNewslettersFood Innovation GroupThe Epicurious AppBon AppétitEpicuriousGourmetCondé NastCondé Nast WebsitesAllureArchitectural DigestArs TechnicaBon AppétitCondé Nast TravelerConciergeDetailsGlamourGQHotel ChatterJauntedLuckyNutritionDataRedditSelfStyleTeen VogueThe New YorkerThe SceneVanity FairVegas ChatterVogueWiredCondé Nast ServicesCareersCondé Nast StoreReprints/PermissionsLegal NoticeYour Privacy Choices© 2023 Condé Nast', 'Condé NastCondé Nast WebsitesAllureArchitectural DigestArs TechnicaBon AppétitCondé Nast TravelerConciergeDetailsGlamourGQHotel ChatterJauntedLuckyNutritionDataRedditSelfStyleTeen VogueThe New YorkerThe SceneVanity FairVegas ChatterVogueWiredCondé Nast ServicesCareersCondé Nast StoreReprints/PermissionsLegal NoticeYour Privacy Choices© 2023 Condé Nast']",True
856,966,[],False
857,604,[],False
858,316,['Do Not Sell or Share My Personal Information / Personal Data Opt-out'],True
859,747,[],False
860,105,[],False
861,61,[],False
862,123,"['California Do Not Sell', 'Go to Opt Out Form', 'Privacy Policythis link opens in a new tab  Terms of Servicethis link opens in a new tab  Ad Choicesthis link opens in a new tab  California Do Not Sell  Web Accessibilitythis link opens in a new tab', 'Privacy Policythis link opens in a new tab  Terms of Servicethis link opens in a new tab  Ad Choicesthis link opens in a new tab  California Do Not Sell  Web Accessibilitythis link opens in a new tab', 'California Do Not Sell', 'Opt Out of Targeting Cookies']",True
863,804,[],False
864,690,[],False
865,615,[],False
866,231,[],False
867,319,['Do Not Sell My Personal Information'],True
868,308,[],True
869,999,[],False
870,962,[],False
871,393,[],False
872,861,[],False
873,867,[],False
874,152,['Do Not Sell My Information'],True
875,330,[],False
876,546,[],False
877,127,[],False
878,695,[],False
879,606,[],False
880,99,['Do Not Sell My Personal Information'],True
881,238,['Do Not Sell'],True
882,193,[],False
883,627,[],False
884,846,[],False
885,104,['Do Not Sell or Share My Personal Information'],True
886,198,['Do Not Sell My Personal Information'],True
887,147,[],False
888,667,[],False
889,477,[],False
890,765,[],False
891,871,[],False
892,713,[],False
893,859,[],False
894,566,[],False
895,544,[],False
896,590,[],False
897,587,[],False
898,873,[],False
899,753,[],False
900,309,[],False
901,428,['Do Not Sell My Personal Information'],True
902,96,['Do Not Sell My Personal Information'],True
903,772,[],False
904,375,['California Customers Only: Do Not Sell My Info'],True
905,215,"['DO NOT SELL MY INFORMATION', 'DO NOT SELL MY INFORMATION']",True
906,860,[],False
907,128,['Privacy / Do not sell my personal info'],True
908,915,[],False
909,906,[],False
910,409,[],False
911,416,[],False
912,515,[],False
913,1038,[],False
914,448,[],False
915,343,['Your Ads Privacy Choices'],True
916,553,[],False
917,585,[],False
918,868,[],False
919,1005,[],False
920,322,[],False
921,639,[],False
922,103,['Your Privacy Choices'],True
923,600,[],False
924,814,[],False
925,948,[],False
926,381,['Do not sell or share my personal information'],True
927,295,['Do Not Sell My Personal Information'],True
928,45,[],False
929,793,[],False
930,379,[],False
931,521,[],False
932,85,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
933,177,['Do Not Sell/Share My Personal Information'],True
934,927,[],False
935,36,['Do Not Share My Personal Information'],True
936,575,[],False
937,14,[],False
938,471,[],False
939,1048,[],False
940,140,['Your Privacy Choices'],True
941,361,[],False
942,484,[],False
943,498,[],False
944,341,[],False
945,16,['Your Privacy Choices'],True
946,157,['Do Not Sell Or Share My Personal Information'],True
947,525,[],False
948,73,[],False
949,139,[],False
950,754,[],False
951,563,[],False
952,554,[],False
953,153,[],False
954,336,[],False
955,919,[],False
956,27,[],False
957,406,[],False
958,269,['Do Not Sell My Personal Information'],True
959,403,['Do Not Sell My Info'],True
960,866,[],False
961,424,[],False
962,125,['Do Not Sell My Personal Information'],True
963,415,[],False
964,143,[],False
965,745,[],False
966,291,[],False
967,674,[],False
968,497,[],False
969,17,"['Do Not Sell My Information', 'Terms of UsePrivacy PolicyNotice of Financial IncentiveDo Not Sell My InformationUnited States', 'Terms of UsePrivacy PolicyNotice of Financial IncentiveDo Not Sell My Information']",True
970,149,"['Submit an Opt Out Request', 'Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Personal Information only for NYP Print Subscribers', 'Do Not Sell or Share My Personal Information for NYP Internet and Mobile Users']",True
971,491,[],False
972,179,['Do Not Sell or Share My Personal Information'],True
973,557,[],False
