,category,sub category,website,url,Index,Search key
28,,,Etsy.Com,https://www.etsy.com/,128,no
29,,,Instructables.Com,https://www.instructables.com/,129,no
30,,,Hobbylobby.Com,https://www.hobbylobby.com/,130,yes
31,,,Joann.Com,https://www.joann.com/,131,yes
32,,,Craftsy.Com,https://www.craftsy.com/,132,yes
33,,,Makezine.Com,https://makezine.com/,133,yes
34,,,Livinglocurto.Com,https://www.livinglocurto.com/,134,no
35,,Office Supply Websites,Officedepot.Com,https://www.officedepot.com/,135,yes
36,,,Staples.Com,https://www.staples.com/,136,yes
37,,,Vistaprint.Com,https://www.vistaprint.com/,137,yes
38,,,Uline.Com,https://www.uline.com/,138,no
39,,,Avery.Com,https://www.avery.com/,139,no
40,News Media,Conservative Websites,Foxnews.Com,https://www.foxnews.com/,140,yes
41,,,Thehill.Com,https://thehill.com/,141,yes
42,,,Dailywire.Com,https://www.dailywire.com/,142,yes
43,,,Conservativetribune.Com,https://www.westernjournal.com/commentary/?utm_source=redirect,143,no
44,,,Theamericanconservative.Com,https://www.theamericanconservative.com/,144,no
45,,,Breitbart.Com,https://www.breitbart.com/,145,no
46,,,Wsj.Com,https://www.wsj.com/,146,no
47,,,Rare.Us,https://rare.us/page/7/,147,no
48,,,Dailycaller.Com,https://dailycaller.com/,148,yes
49,,,Nypost.Com,https://nypost.com/,149,yes
0,,,Ebates.Com,https://www.rakuten.com/,299,yes
1,,,Zulily.Com,https://www.zulily.com/,300,yes
2,,,Thekrazycouponlady.Com,https://thekrazycouponlady.com/,301,yes
3,,,Getitfree.Us,https://getitfree.us/,302,yes
4,,,Offers.Com,https://www.offers.com/,303,yes
5,,,Dealnews.Com,https://www.dealnews.com/,304,no
6,,,Woot.Com,https://www.woot.com/,305,no
7,,,Grabon.In,https://www.grabon.in/,306,no
8,,,Goodrx.Com,https://www.goodrx.com/,307,no
9,,,Hotukdeals.Com,https://www.hotukdeals.com/,308,no
10,,,Shopathome.Com,https://www.tada.com/,309,yes
11,,,Livingsocial.Com,https://www.livingsocial.com/,310,yes
12,,Best Comparison Shoping,Slickdeals.Net,https://slickdeals.net/,311,yes
13,,,Bizrate.Com,https://www.bizrate.com/,312,yes
14,,,Woot.Com,https://www.woot.com/,313,no
15,,,Mysmartprice.Com,https://www.mysmartprice.com/,314,no
16,,,Shopathome.Com,https://www.tada.com/,315,yes
17,,,Fatwallet.Com,https://www.rakuten.com/,316,yes
18,,,Smartprix.Com,https://www.smartprix.com/,317,no
19,,,Shoplocal.Com,https://shoplocal.com/?postalcode=60670,318,yes
20,,,Mysimon.Com,https://www.mysimon.com/,319,yes
21,,,Bookfinder.Com,https://www.bookfinder.com/,320,no
22,,,Shop.Com,https://www.shop.com/,321,yes
23,,,Nextag.Com,https://www.nextag.com/,322,no
24,,,Shopping.Com,https://www.shopping.com/#top-deals-homepage,323,no
25,,,Comparethemarket.Com,https://www.comparethemarket.com/,324,no
26,,,Findsimilar.Com,https://findsimilar.com/,325,yes
27,,,Kelkoo.Co.Uk,https://www.kelkoo.co.uk/,326,no
28,,,Octopart.Com,https://octopart.com/,327,yes
29,,Liquidation,Aliexpress.Com,https://www.aliexpress.us/?gatewayAdapt=glo2usa&_randl_shipto=US,328,no
30,,,Alibaba.Com,https://www.alibaba.com/,329,no
31,,,Made-In-China.Com,https://www.made-in-china.com/,330,no
32,,,Dx.Com,https://www.dx.com/,331,no
33,,,Tomtop.Com,https://www.tomtop.com/,332,no
34,,,Dealspotr.Com,https://dealspotr.com/,333,yes
35,,,Dollardays.Com,https://www.dollardays.com/,334,yes
36,,,Liquidation.Com,https://www.liquidation.com/index,335,no
37,,,Salehoo.Com,https://www.salehoo.com/,336,no
38,,,Wholesalecentral.Com,https://www.wholesalecentral.com/index.htm,337,no
39,,,Doba.Com,https://www.doba.com/,338,no
40,,,Tvc-Mall.Com,https://www.tvc-mall.com/,339,no
41,,,Esources.Co.Uk,https://www.esources.co.uk/,340,no
42,,,Sunsky-Online.Com,https://www.sunsky-online.com/,341,no
43,,,Worldwidebrands.Com,https://worldwidebrands.com/,342,yes
44,,Online Shopping Sites,Amazon.Com,https://www.amazon.com/,343,no
45,,,Ebay.Com,https://www.ebay.com/,344,yes
46,,,Apple.Com,https://www.apple.com/,345,yes
47,,,Walmart.Com,https://www.walmart.com/,346,yes
48,,,Netflix.Com,https://www.netflix.com/,347,yes
49,,,Craigslist.Org,https://chicago.craigslist.org/,348,no
0,,,Turkishairlines.Com,https://www.turkishairlines.com/,549,no
1,,,Lufthansa.Com,https://www.lufthansa.com/us/en/homepage,550,yes
2,,Airfare,Tripadvisor.Com,https://www.tripadvisor.com/,551,no
3,,,Kayak.Com,https://www.kayak.com/,552,yes
4,,,Priceline.Com,https://www.priceline.com/?vrid=5b0366966e01f115e8aa3a82cd601546,553,no
5,,,Lonelyplanet.Com,https://www.lonelyplanet.com/,554,yes
6,,,Skyscanner.Net,https://www.skyscanner.com/?previousCultureSource=GEO_LOCATION&redirectedFrom=www.skyscanner.net,555,yes
7,,,Hotwire.Com,https://www.hotwire.com/,556,yes
8,,,Cheapoair.Com,https://www.cheapoair.com/,557,no
9,,,Bookingbuddy.Com,https://www.bookingbuddy.com/en/,558,no
10,,,Travelzoo.Com,https://www.travelzoo.com/,559,no
11,,,Goibibo.Com,https://www.goibibo.com/,560,no
12,,,Cleartrip.Com,https://www.cleartrip.com/,561,no
13,,,Yatra.Com,https://www.yatra.com/,562,no
14,,,Wizzair.Com,https://wizzair.com/,563,yes
15,,,Airfarewatchdog.Com,https://www.airfarewatchdog.com/,564,no
16,,,Seatguru.Com,https://seatguru.com/,565,yes
17,,,Onetravel.Com,https://www.onetravel.com/,566,no
18,,Hotel Booking,Booking.Com,https://www.booking.com/,567,no
19,,,Hotelurbano.Com,https://us.hurb.com/,568,no
20,,,Airbnb.Com,https://www.airbnb.com/,569,no
21,,,Marriott.Com,https://www.marriott.com/default.mi,570,yes
22,,,Hilton.Com,https://www.hilton.com/en/,571,yes
23,,,Ihg.Com,https://www.ihg.com/hotels/us/en/reservation,572,yes
24,,,Vrbo.Com,https://www.vrbo.com/,573,yes
25,,,Agoda.Com,https://www.agoda.com/,574,no
26,,,Starwoodhotels.Com,https://www.marriott.com/default.mi?redirectFrom=www.starwoodhotels.com,575,yes
27,,,Choicehotels.Com,https://www.choicehotels.com/,576,yes
28,,,Hyatt.Com,https://www.hyatt.com/,577,no
29,,,Trivago.Com,https://www.trivago.com/,578,yes
30,,Travel News,Thrillist.Com,https://www.thrillist.com/,579,yes
31,,,Timeout.Com,https://www.timeout.com/,580,yes
32,,,Fodors.Com,https://www.fodors.com/,581,yes
33,,,Travelandleisure.Com,https://www.travelandleisure.com/,582,yes
34,,,Travelchannel.Com,https://www.travelchannel.com/,583,yes
35,,,Oyster.Com,https://www.oyster.com/,584,yes
36,,,Saveur.Com,https://www.saveur.com/,585,yes
