,Index,Word list
729,274,['Do Not Sell']
730,818,['Your Privacy Choices']
731,847,[]
732,579,['Do Not Sell or Share My Personal Information']
733,78,['Do Not Sell My Personal Information']
734,985,[]
735,460,[]
736,380,['Do Not Sell My Info']
737,593,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
738,1009,[]
739,955,[]
740,474,[]
741,781,[]
742,526,[]
743,576,['Do Not Sell My Personal Information']
744,1021,[]
745,259,['Do Not Sell My Info - CA only']
746,533,[]
747,282,[]
748,383,[]
749,79,['Your Privacy Choices']
750,725,[]
751,156,['Your Privacy Choice']
752,983,[]
753,298,['Your Privacy Choices']
754,508,[]
755,710,[]
756,543,[]
757,241,[]
758,551,[]
759,102,[]
760,741,[]
761,132,['Do Not Sell My Info']
762,197,"['""Do Not Sell My Personal Information""']"
763,264,[]
764,457,[]
765,328,[]
766,240,[]
767,684,['Your Privacy Choices']
768,729,[]
769,293,['Do Not Sell My Information']
770,746,[]
771,363,[]
772,500,[]
773,790,['Do Not Sell My Personal Information']
774,178,['Do not sell or share my personal information']
775,1049,['Do Not Sell or Share My Personal Information']
776,659,[]
777,647,['Do not sell or share my personal information']
778,345,[]
779,671,['Do not sell or share my personal information']
780,216,[]
781,354,[]
782,902,[]
783,106,"[""Don't Sell My Personal Information""]"
784,938,[]
785,581,['Do Not Sell or Share My Personal Information']
786,1053,[]
787,9,"['California Do Not Sell', 'Go to Opt Out Form']"
788,1031,['Do Not Sell My Data']
789,470,[]
790,47,[]
791,821,[]
792,737,['Do not sell my personal information']
793,275,['Do Not Sell']
794,787,[]
795,86,[]
796,568,[]
797,722,['Do Not Sell or Share My Personal Information']
798,841,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
799,582,['Do Not Sell My Personal Information']
800,1030,[]
801,764,[]
802,307,['Your Privacy Choices']
803,247,[]
804,360,[]
805,228,[]
806,272,[]
807,570,[]
808,385,[]
809,320,[]
810,15,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
811,1032,['Your Privacy Choices']
812,352,['Your Privacy Choices - CA']
813,917,['Your California Privacy Choices']
814,318,[]
815,1040,[]
816,928,[]
817,555,['Do Not Sell My Personal Information']
818,623,[]
819,351,"['CA Do Not Sell/Share My Personal Information', 'Targeted Advertising Opt Out']"
820,682,[]
821,20,[]
822,683,[]
823,988,[]
824,387,['                                Do Not Sell My Personal Information']
825,437,[]
826,150,['Do Not Sell or Share My Personal Information']
827,822,['Manage Your Privacy Choices(Open in a new window)']
828,740,[]
829,611,[]
830,408,[]
831,736,[]
832,468,[]
833,368,['Do Not Sell Or Share My Personal Information']
834,652,[]
835,1066,['Do Not Sell or Share My Personal Information (CA Residents Only)']
836,844,"['Do Not Sell or Share My Personal Information / Targeted Ads', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS']"
837,473,[]
838,636,['Do Not Sell or Share My Personal Data']
839,805,[]
840,326,[]
841,72,[]
842,41,"['Do Not Sell or Share My Personal Information', 'My Privacy Choices']"
843,560,[]
844,118,[]
845,641,[]
846,812,['Do Not Sell My Personal Information']
847,807,['CCPA Sale Opt Out Form']
848,676,['California: Do not Sell my Personal Info']
849,88,['Do Not Sell My Personal Information']
850,728,[]
851,419,['Do not sell my personal data']
852,134,[]
853,541,[]
854,77,[]
855,285,[]
856,874,[]
857,271,['Your Privacy Choices']
858,890,[]
859,829,[]
860,595,[]
861,187,[]
862,704,['Do Not Sell My Personal Information']
863,886,[]
864,377,['Do Not Sell or Share My Personal Information']
865,58,[]
866,964,[]
867,853,[]
868,588,[]
869,504,['          Your Privacy Choices | ']
870,367,['Your Privacy Choices  ']
871,835,[]
872,35,[]
873,442,[]
874,306,[]
875,592,[]
876,920,[]
877,44,['Do Not Sell or Share My Personal Information']
878,660,[]
879,137,['Do Not Sell or Share My Info']
880,212,[]
881,167,['Do Not Sell Or Share My Personal Information']
882,892,"['DO NOT SELL MY INFO', 'Go to Opt Out Form ']"
883,891,[]
884,389,[]
885,158,['Do Not Sell or Share My Personal Information']
886,870,[]
887,151,[]
888,1087,['Your Privacy Choices']
889,723,"[' PS: You can opt out at any time', 'Do Not Sell My Personal Info']"
890,243,[]
891,1023,[]
892,451,[]
893,767,[]
894,162,[]
895,110,['California Customers Only: Do Not Sell My Info']
896,668,['Do Not Sell My Personal Information(Opens in a new window)']
897,256,[]
898,895,[]
899,170,[]
900,74,['Do Not Sell My Personal Information']
901,972,['          Your Privacy Choices | ']
902,199,[]
903,758,['Do Not Sell My Personal Information']
904,1015,"['Do Not Sell or Share My Personal Information', 'Do Not Sell My Info']"
905,462,[]
906,224,['Do not sell or share my personal information']
907,837,['Do Not Sell Or Share My Personal Information']
908,646,['Your California Privacy Choices']
909,456,[]
910,784,['Do Not Sell My Data']
911,796,['Do Not Sell or Share My Information']
912,1037,['opt out of online behavioral advertising']
913,299,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
914,120,[]
915,242,[]
916,38,['Do not Sell or Share my personal information']
917,749,[]
918,19,['Do Not Sell My Information']
919,913,[]
920,481,['Do not sell or share my personal information']
921,1041,['Do Not Sell or Share My Personal Information']
922,388,[]
923,265,[]
924,791,['Do Not Sell or Share My Personal Information']
925,239,[]
926,90,[]
927,334,['Do Not Sell My Information']
928,49,[]
929,423,[]
930,936,[]
931,598,['Do Not Sell or Share My Personal Information']
932,183,[]
933,488,['Your Privacy Choices ']
934,661,[]
935,935,[]
936,195,['Your Privacy Choices']
937,52,['Do Not Sell My Personal Information']
938,942,['Do Not Sell My Personal Information']
939,80,['Do Not Sell or Share My Personal Information']
940,427,[]
941,1068,[]
942,1020,[]
943,911,[]
944,6,[]
945,966,['Your Privacy Choices']
946,604,[]
947,316,['Do Not Sell or Share My Personal Information / Personal Data Opt-out']
948,771,['Do not sell my personal information']
949,747,[]
950,105,[]
951,61,[]
952,123,"['California Do Not Sell', 'Go to Opt Out Form']"
953,804,['Do Not Sell My Information']
954,690,['Do Not Sell My Info']
955,615,"['Do Not Share My Personal Information', 'submit a Do Not Share request']"
956,231,[]
957,319,['Do Not Sell My Personal Information']
958,308,[]
959,999,[]
960,962,['AdChoices / Do Not Sell My Info']
961,813,['Do Not Sell My Personal Information']
962,973,['Do Not Sell My Personal Information']
963,393,[]
964,861,[]
965,867,[]
966,617,[]
967,152,['Do Not Sell My Information']
968,330,[]
969,546,[]
970,127,[]
971,695,[]
972,606,[]
973,99,[]
974,238,['Do Not Sell']
975,193,[]
976,627,[]
977,846,[]
978,104,['Do Not Sell or Share My Personal Information']
979,609,[]
980,198,['Do Not Sell My Personal Information']
981,147,[]
982,667,['Do not sell my data']
983,477,[]
984,765,[]
985,871,['Do Not Sell My Personal Information']
986,713,[]
987,859,['Do not sell or share my personal information']
988,566,['Do Not Sell My Personal Information']
989,544,[' Your Privacy Choices ']
990,590,[]
991,1047,[]
992,587,[]
993,873,[]
994,1062,[]
995,753,[]
996,309,['                                            Your Privacy Choices']
997,428,['Do Not Sell My Personal Information']
998,96,[]
999,772,[]
1000,375,['California Customers Only: Do Not Sell My Info']
1001,215,[' DO NOT SELL MY INFORMATION ']
1002,860,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1003,128,[]
1004,915,[]
1005,906,[]
1006,409,[]
1007,416,[]
1008,515,[]
1009,1038,[]
1010,448,['Do not share objects or tools between workers without appropriately disinfecting them']
1011,343,['Your Ads Privacy Choices']
1012,553,"['                Do Not Sell My Personal Information', '                          Do Not Sell My Personal Information']"
1013,585,[]
1014,868,[]
1015,1005,[]
1016,322,[]
1017,639,[]
1018,103,[' Your Privacy Choices']
1019,600,[]
1020,814,['Manage Your Privacy Choices(Open in a new window)']
1021,948,[]
1022,381,['Do not sell or share my personal information']
1023,295,['Do Not Sell My Personal Information']
1024,974,['Your Privacy Choices']
1025,45,[]
1026,793,[]
1027,379,[]
1028,521,[]
1029,896,['            Your California Privacy Choices']
1030,85,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']"
1031,177,[]
1032,927,[]
1033,36,['Do Not Share My Personal Information']
1034,719,"['Do Not Sell My Info', 'Do Not Sell My Personal Information']"
1035,575,[]
1036,14,[]
1037,471,[]
1038,1048,[]
1039,140,['Your Privacy Choices']
1040,361,[]
1041,484,[]
1042,498,['Do Not Sell My Personal Information']
1043,341,[]
1044,897,[]
1045,16,[]
1046,1067,[]
1047,157,[]
1048,525,['Your California Privacy Choices']
1049,73,[]
1050,139,[]
1051,754,[]
1052,563,[]
1053,554,['Do Not Sell or Share My Personal Information']
1054,153,[]
1055,336,[]
1056,919,['Do Not Sell Or Share My Information']
1057,27,[]
1058,406,[]
1059,269,['Do Not Sell My Personal Information']
