,Index,Word list,Present in div
0,825,['Do not sell or share my personal information'],True
1,981,['Your Privacy Choices'],True
2,726,"['Your Privacy Choices', 'Do Not Share/Sell my Personal Information']",True
3,1052,['Your Opt Out Preference Signal is Honored'],True
4,916,[],False
5,757,[],False
6,666,['Do Not Sell My Personal Info'],True
7,1010,[],False
8,1073,[],False
9,819,['YOUR PRIVACY CHOICES'],True
10,1044,[],False
11,830,[],False
12,1017,['Do Not Sell or Share My Personal Information'],True
13,992,[],False
14,762,[],False
15,1078,[],False
16,965,[],False
17,862,['Do not sell or share my personal information'],True
18,1034,[],False
19,718,"['Do Not Sell My InformationThis action will open modal dialog', 'Privacy Policy \xa0\xa0\xa0 | \xa0\xa0\xa0Do Not Sell My InformationThis action will open modal dialog']",True
20,889,[],False
21,881,[],False
22,857,['Do Not Sell or Share My Info'],True
23,714,[],False
24,929,[],False
25,649,['Your Privacy Choices'],True
26,865,"['Do Not Sell My Personal Information', 'Go to Opt Out Form', 'Opt Out of Targeting Cookies']",True
27,1039,[],False
28,1057,[],False
29,752,[],False
30,1084,[],False
31,1016,['Your Privacy Choices'],True
32,672,['Your Privacy Choices'],True
33,882,[],True
34,926,['Do Not Sell or Share My Information'],True
35,808,['Your Privacy Choices'],True
36,763,['Your Privacy Choices'],True
37,1028,['Opt Out of Interest-Based Advertising'],True
38,685,['Do Not Sell My Personal Information'],True
39,979,['Do Not Sell or Share My Personal Information'],True
40,978,[],False
41,803,[],True
42,1025,['Your Privacy Choices'],True
43,688,['Do Not Sell or Share My Personal Information'],True
44,888,['Do Not Sell My Personal Information'],True
45,1060,[],False
46,905,[],False
47,816,['Do Not Sell My Personal Information'],True
48,956,[],False
49,827,[],False
50,864,['California Notice / Do Not Sell My Personal Information'],True
51,1080,[],False
52,982,['Do Not Sell My Personal Information'],True
53,811,"['YOUR PRIVACY CHOICES', 'YOUR PRIVACY CHOICES']",True
54,696,[],False
55,759,['Do Not Sell or Share My Personal Information'],True
56,739,['Do Not Sell or Share My Personal Information'],True
57,1043,['Do Not Share My Personal Information'],True
58,904,[],False
59,689,[],False
60,994,[],False
61,1003,[],False
62,1036,[],False
63,669,['Your Privacy Choices'],True
64,977,"['Your Privacy Choices', 'Your Opt Out Preference Signal is Honored']",True
65,943,['Your California Privacy Choices'],True
66,951,[],False
67,967,['Do Not Sell My Personal Information'],True
68,783,[],False
69,954,[],False
70,648,[],False
71,908,['Do Not Sell or Share My Personal Information'],True
72,878,[],True
73,903,[],False
74,899,[],False
75,751,[],False
76,775,['Do Not Sell My Personal Information'],True
77,774,['Do Not Sell or Share My Personal Information'],True
78,721,['Do Not Sell or Share My Personal Information'],True
79,1088,[],False
80,958,['Do Not Sell Or Share My Personal Information'],True
81,898,[],False
82,1050,[],False
83,998,[],False
84,1074,['Do Not Sell/Share My Personal Information opens in new window'],True
85,727,[],False
86,766,['Do not sell my info'],True
87,678,[],False
88,699,"['Targeted Advertising Opt Out', 'Do Not Sell or Share My Information']",True
89,1072,[],False
90,1018,['Do Not Sell or Share My Personal Information'],True
91,651,[],False
92,1002,[],False
93,654,[],False
94,952,['Do Not Sell or Share My Personal Data'],True
95,931,[],False
96,768,['Do Not Sell My Personal Information'],True
97,1027,"['Targeted Advertising & Cross-Context Behavioral AdvertisingTo request to opt out of having your personal information ""shared"" with certain third-party cookie and ad-tech providers for cross-contextual behavioral advertising purposes or targeted advertising purposes, click “Cookie Preferences” at the bottom of our homepage, www']",True
98,1076,[],False
99,681,['Do Not Sell My Data'],True
100,833,['Do Not Sell My Personal Information'],True
101,782,[],False
102,909,[],False
103,858,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
104,969,['Your Privacy Choices'],True
105,698,['Your Privacy Choices'],True
106,644,[],False
107,731,[],False
108,694,['Do Not Sell My Personal Info'],True
109,769,['Do Not Sell My Personal Information'],True
110,1058,['Do Not Sell or Share My Personal Information'],True
111,995,[],False
112,798,['Do Not Sell My Personal Information'],True
113,773,[],False
114,799,[],True
115,1001,[],False
116,1085,[],False
117,1070,[],False
118,756,[],False
119,755,['Do Not Sell or Share My Personal Information'],True
120,658,['Your California Privacy Choices'],True
121,851,[],False
122,1056,[],False
123,815,['Your Privacy Choices'],True
124,991,[],False
125,679,['Do Not Sell or Share My Personal Information'],True
126,656,['Do Not Sell My'],True
127,957,['Your Ads Privacy Choices'],True
128,750,['Opt Out'],True
129,887,[],False
130,1012,[],False
131,643,[],False
132,1035,[],False
133,697,[],False
134,839,['Your Privacy Choices'],True
135,953,[],False
136,834,['Do Not Sell My Personal Information'],True
137,701,[],False
138,934,[],False
139,748,[],False
140,843,['Do Not Sell My Personal Information'],True
141,708,"['Do Not Sell My InformationThis action will open modal dialog', 'Privacy Policy  | Do Not Sell My InformationThis action will open modal dialog']",True
142,1033,[],False
143,849,['Do Not Sell My Personal Information'],True
144,1064,[],False
145,786,['Do Not Sell or Share My Personal Information'],True
146,693,['Your Privacy Choices'],True
147,918,['Your Privacy Choices'],True
148,735,[],False
149,1019,[],True
150,692,['Do Not Sell Or Share My Personal Information'],True
151,657,['Do Not Sell My Personal Information'],True
152,976,['Your Privacy Choices'],True
153,855,[],True
154,996,[],False
155,876,['Do Not Sell or Share My Personal Info'],True
156,1069,[],False
157,709,['Do Not Sell My Info'],True
158,779,[],False
159,968,['Do Not Sell My Personal Information'],True
160,877,[],False
161,711,[],False
162,900,[],False
163,770,[],False
164,901,[],False
165,789,[],False
166,824,['Do Not Sell or Share My Personal Information'],True
167,673,['Do not sell or share my personal information'],True
168,845,['Do Not Sell or Share My Personal Info'],True
169,645,['Do Not Sell My Personal Information'],True
170,980,[],False
171,924,['Do Not Sell My Personal Information'],True
172,1065,[],False
173,840,[],False
174,1071,[],False
175,794,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
176,1029,"['Opt Out of  Communication', 'California Consumer Privacy Act- Do Not Sell my Information']",True
177,922,"['Do not sell or share my personal info', 'To learn more about your privacy choices, please visit our Privacy Center']",True
178,989,[],False
179,650,[],True
180,797,[],False
181,670,['Do Not Sell or Share My Information'],True
182,801,[],False
183,986,['Your Privacy Choices'],True
184,724,[],False
185,863,['Do Not Sell My Personal Info'],True
186,1024,[],False
187,848,"['Do Not Sell or Share My Personal Information', 'Opt Out of Third-Party Targeting Cookies']",True
188,687,"['Do not sell or share my personal data', 'Do Not Sell Or Share My Personal Data']",True
189,1051,[],False
190,1079,[],False
191,686,[],False
192,705,[],False
193,970,"[""Don't Sell/Share my Personal Information or Target Ads""]",True
194,1013,[],False
195,664,['Do Not Sell or Share My Personal Information'],True
196,780,[],False
197,1089,"['Do Not Sell My Personal Information', 'Go to Opt Out Form', 'Opt Out of Targeting Cookies']",True
198,1075,[],False
199,1059,"['Your California Privacy Choices', 'Do Not Sell or Share My Personal Information (CA Residents Only)']",True
200,1007,[],False
201,760,[],False
202,734,[],False
203,691,['Do Not Sell or Share My Personal Info'],True
204,716,[],False
205,921,['Your Privacy Choices'],True
206,720,['Do Not Sell or Share My Personal Information'],True
207,800,"['Do Not Sell Or Share My Personal Information', 'CA Do Not Sell or Share My Information', 'Offline Do Not Sell or Share My Information', 'Online Do Not Sell or Share My Information', 'Your Opt Out Preference Signal is Honored']",True
208,910,[],False
209,990,[],False
210,950,[],False
211,1061,"['Your California Privacy Choices', 'Do Not Sell or Share My Personal Information (CA Residents Only)']",True
212,743,[],False
213,939,['Do not sell or share my personal information'],True
214,744,[],False
215,923,['Do not sell my info:'],True
216,1022,['Do Not Sell My Personal Information'],True
217,984,"['DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'Do Not Sell or Share My Personal Info']",True
218,707,['Your Privacy Choices'],True
219,1000,[],False
220,961,[],False
221,1008,[],False
222,810,[],False
223,655,[],False
224,717,['DO NOT SELL OR SHARE MY PERSONAL INFO'],True
225,997,['Do Not Sell'],True
226,677,['Do not sell or share my personal information'],True
227,937,[],False
228,817,['Your Privacy Choices & Opt-Out Rights'],True
229,869,"['Your Privacy Choices', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",True
230,828,[],False
231,1086,['Do not sell or share my personal information'],True
232,715,['DO NOT SELL OR SHARE MY PERSONAL INFO'],True
233,809,['Your Privacy Choices'],True
234,703,['Do Not Sell or Share My Personal Information'],True
235,872,['Do Not Sell'],True
236,777,[],False
237,932,['Your Privacy Choices'],True
238,831,[],False
239,883,[],False
240,947,[],True
241,1011,[],False
242,792,['Do Not Sell or Share My Personal Information'],True
243,975,[],True
244,945,[],False
245,836,['Do Not Sell My Personal Information'],True
246,802,[],False
247,742,['Do Not Sell My Personal Information'],True
248,653,[],False
249,1042,[],False
250,925,['Do Not Sell My Personal Information'],True
251,761,['Do Not Sell or Share My Personal Information'],True
252,914,[],False
253,1026,['Do Not Sell My Personal Information'],True
254,1004,[],False
255,907,['Do Not Sell My Personal Information'],True
256,806,[],False
257,785,[],False
258,879,[],False
259,1082,[],True
260,949,"['Do not sell or share my personal information', 'Do Not Sell My Personal Information']",True
261,946,['Do Not Sell My Data'],True
262,838,"['Do Not Sell My Personal Information', 'Do Not Sell My Info']",True
263,712,[],False
264,987,[],False
265,675,"['Do Not Sell or Share My Personal Information', 'Opt Out of Facebook Commenting', 'Directions to Opt Out of Facebook Commenting']",True
266,1045,['Your California privacy choices'],True
267,912,[],False
268,894,['Opt Out'],True
269,993,['Do Not Sell or Share My Personal Information'],True
270,732,[],False
271,832,[],False
272,971,['Do Not Sell or Share My Personal Information'],True
273,680,['Do Not Sell or Share My Personal Info'],True
274,776,['Do not sell or share my personal information'],True
275,842,['Your Privacy Choices'],True
276,959,['Do Not Sell or Share My Personal Information'],True
277,885,['Do not sell or share my personal information'],True
278,960,['Do Not Sell or Share My Personal Information'],True
279,1055,[],False
280,788,[],False
281,854,[],False
282,662,[],False
283,963,['Do Not Sell or Share My Personal Information'],True
284,1054,"['Do Not Sell or Share My Personal Information', 'Do Not Sell My Info']",True
285,663,[],False
286,933,"['Do not sell my personal information', 'Do not sell my information']",True
287,1077,['Do Not Sell My Personal Information'],True
288,706,"['Do Not Sell My InformationThis action will open modal dialog', 'Privacy Policy \xa0\xa0\xa0 | \xa0\xa0\xa0Do Not Sell My InformationThis action will open modal dialog']",True
289,1006,['Do Not Sell My Personal Information'],True
290,856,['DO NOT SELL OR SHARE MY INFORMATION'],True
291,1014,[],False
292,1046,['Do Not Sell or Share My Personal Information'],True
293,702,['Do Not Sell or Share My Personal Information'],True
294,823,"['Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Personal Information']",True
295,665,['Do not sell or share my personal information'],True
296,1083,[],False
297,944,[],True
298,893,[],False
299,1063,"['Do Not Sell or Share My Personal Information (CA residents only)', 'Do Not Sell', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION (CA Residents Only)']",True
300,700,[],False
301,941,[],True
302,820,['Do Not Sell or Share My Personal Information'],True
303,795,['Do Not Sell My Personal Information'],True
304,940,['Do Not Sell My Info'],True
305,730,[],False
306,875,[],True
307,778,[],False
308,1081,[],False
309,884,[],False
310,880,"['Do Not Sell My PI', 'Do Not Sell My Personal Information']",True
311,733,['Do not sell my personal information'],True
312,930,[],False
313,852,"['Your Privacy Choices', 'You may opt out at any time', 'Your Opt Out Preference Signal is Honored', 'Opt Out of Sales, Sharing, and Targeted Advertising']",True
314,818,['Your Privacy Choices'],True
315,847,"['Do Not Sell or Share My Personal Information', 'Your Opt Out Preference Signal is Honored']",True
316,985,[],False
317,1009,[],False
318,955,[],False
319,781,[],False
