,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,542,jetblue_542,['Do not sell my info'],[],[],[],[]
1,350,diy_350,[],[],[],[],[]
2,675,consumerreports_675,[' Do Not Sell or Share My Personal Information '],[],"[' If you are a Print or All-Access Member and receive Consumer Reports magazine or Consumer Reports on Health through the mail, we may share your name and mailing address for direct mail purposes with selected companies offering products or services that we believe will be of interest to you. We do this to improve our customer list and help support our mission. If you prefer not to receive these offers, please click the Opt Out link ', 'Directions to Opt Out of Facebook Commenting', 'Opt Out of Facebook Commenting', 'CR shares personal information with third parties through the use of third party tracking technologies (or cookies) for online users and through sharing certain information about print members for marketing purposes. We do this to help support our nonprofit mission and do not accept third party advertising. But we understand that you may prefer that we not share your information in these ways. Here is how you can opt out of this type of data sharing:\n', '\nFollow these directions to opt out of ']",[],[]
3,384,ganeshaspeaks_384,['Do Not Sell or Share My Personal Information'],[],"['Opt out', 'Opt out of the sale or sharing of personal information']",[],[]
4,616,nvidia_616,[],[],[],[],[]
5,480,realgm_480,[],[],[],[],[]
6,442,nasa_442,[],[],[],[],[]
7,354,etsy_354,['Privacy / Do not sell my personal info'],[],[],[],[]
8,434,nature_434,[],[],[],[],[]
9,543,airasia_543,[],[],[],[],[]
10,493,active_493,['Do Not Sell My Personal Information'],[],[],[],[]
11,551,tripadvisor_551,['Do Not Sell My Personal Information'],[],[],[],[]
12,362,microsoft_362,[],['Your California Privacy Choices'],[],[],[]
