,Index,Text,Dates
167,867,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
168,868,"['Do not sell', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
169,870,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
170,874,"['Do not sell', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
171,885,"['Do not sell or share', 'Do not sell', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
172,888,"['Do not sell', 'No', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
173,892,"['No', 'Do not sell', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
174,898,"['Do not sell or share', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
175,899,"['Do not sell or share', 'No', 'No', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
176,907,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
177,923,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
178,924,"['Do not sell', 'Do not sell or share', 'Do not sell or share', 'Do not sell or share']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
179,927,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
180,939,"['Do not sell or share', 'Do not sell', 'Do not sell', 'Do not sell']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
181,946,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
182,948,"['No', 'Do not sell']","['2023-01-05', '2023-01-30']"
183,949,"['Do not sell', 'Ambiguous', 'Ambiguous', 'Ambiguous']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
184,952,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
185,958,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
186,960,"['Do not sell or share', 'No', 'Do not sell or share', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
187,961,"['No', 'Ambiguous', 'No', 'Ambiguous']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
188,963,"['Do not sell', 'No', 'Ambiguous', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
189,964,"['Do not sell', 'No', 'Do not sell', 'No']","['2023-01-05', '2023-01-13', '2023-01-17', '2023-01-30']"
