,category,sub category,Date,website,url,do not sell present? Chicago,Can be automated?,Wording,Sell info ?,Position,Info required,link or popup?,Steps,Process,Mention for CA only?,Required to be CA,Checking CA method,Comment,Search key,ImageMSE,Location test,Index,Can be automated,Opt out option,# Actions,Other notes,Selenium,Can follow href
23,,,Nov 8,Overstock.Com,https://www.overstock.com/,no,,,,,,,,,,,,,,6.729346245659722,IL,223,,,,,,
24,,,Nov 8,Scribd.Com,https://www.scribd.com/,no,,,,,,,,,,,,,Do not sell or share my personal information,0.35785888671875,IL,224,,,,,,
25,,,Nov 8,Barnesandnoble.Com,https://www.barnesandnoble.com/,yes,,,,,,,,,,,,,,2.2080254448784724,IL,225,,,,,,
26,,,Nov 8,Wattpad.Com,https://www.wattpad.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,226,,,,,,
27,,,Nov 8,Wiley.Com,https://www.wiley.com/en-us,no,,,,,,,,,,,,,,0.35785888671875,IL,227,,,,,,
28,,,Nov 8,Ebook3000.Com,http://ebook3000.com/,no,,,,,,,,,,,,,,1.6118858024691358,IL,228,,,,,,
29,,,Nov 8,Hmhco.Com,https://www.hmhco.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,229,,,,,,
30,,,Nov 8,Springer.Com,https://www.springer.com/us,yes,,,,,,,,,,,,,,126.50657199435764,IL,230,,,,,,
31,,,Nov 8,Issuu.Com,https://issuu.com/,no,,,,,,,,,,,,,Do Not Sell My Info,1.6118858024691358,IL,231,,,,,,
32,,,Nov 8,Audible.Com,https://www.audible.com/,no,,,,,,,,,,,,,,0.3672493489583333,IL,232,,,,,,
33,,,Nov 8,Chegg.Com,https://www.chegg.com/,no,,,,,,,,,,,,,DO NOT SELL MY INFO,22.440640733506942,IL,233,,,,,,
34,,,Nov 8,Mheducation.Com,https://www.mheducation.com/,no,,,,,,,,,,,,,,0.3608650716145833,IL,234,,,,,,
35,,,Nov 8,Scholastic.Com,https://www.scholastic.com/home,no,,,,,,,,,,,,,Do Not Sell My Info,7.425193413628472,IL,235,,,,,,
36,,,Nov 8,Jstor.Org,https://www.jstor.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,236,,,,,,
37,,Book Review Websites,Nov 8,Goodreads.Com,https://www.goodreads.com/,no,,,,,,,,,,,,,,0.3587551540798611,IL,237,,,,,,
38,,,Nov 8,Publishersweekly.Com,https://www.publishersweekly.com/,yes,,,,,,,,,,,,,Do Not Sell,11.472878960503472,IL,238,,,,,,
39,,,Nov 8,Westeros.Org,https://westeros.org/,no,,,,,,,,,,,,,,1.8382516818576389,IL,239,,,,,,
40,,,Nov 8,Nybooks.Com,https://www.nybooks.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,240,,,,,,
41,,,Nov 8,Librarything.Com,https://www.librarything.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,241,,,,,,
42,,,Nov 8,Kirkusreviews.Com,https://www.kirkusreviews.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,242,,,,,,
43,,,Nov 8,Ebookfriendly.Com,https://ebookfriendly.com/,no,,,,,,,,,,,,,,1.6118858024691358,IL,243,,,,,,
44,,EBook Sites,Nov 8,Ebrary.Com,https://about.proquest.com/en/products-services/ebooks-main/,no,,,,,,,,,,,,,,0.35785888671875,IL,244,,,,,,
45,,,Nov 8,Ebook3000.Com,http://ebook3000.com/,no,,,,,,,,,,,,,,1.6118858024691358,IL,245,,,,,,
46,,,Nov 8,Wikibooks.Org,https://www.wikibooks.org/,no,,,,,,,,,,,,,,0.35785888671875,IL,246,,,,,,
47,,,Nov 8,Overdrive.Com,https://www.overdrive.com/,no,,,,,,,,,,,,,,0.3608650716145833,IL,247,,,,,,
48,,,Nov 8,Freemake.Com,https://www.freemake.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,248,,,,,,
49,,,Nov 8,Bookdepository.Com,https://www.bookdepository.com/,no,,,,,,,,,,,,,,0.35785888671875,IL,249,,,,,,
