,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,95,etsy_95,[],[],[],[],[]
1,65,zocdoc_65,[''],['Your privacy choices'],[],[],[]
2,74,everydayhealth_74,"['Do Not Sell My Personal Information', '']",[],[],[],[]
3,178,dailymail_178,['Do not sell or share my personal information'],[],[],[],[]
4,134,livinglocurto_134,[],[],[],[],[]
5,30,com_30,[],[],[],[],[]
6,89,mom365_89,[],[],[],[],[]
7,69,medicinenet_69,['Do Not Sell or Share My Personal Information'],[],"['. I also agree to receive emails from MedicineNet and I understand that I may opt out of MedicineNet subscriptions at any time.\n        ', ' Under applicable state privacy laws, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.  If you opt out we will not be able to offer you personalized ads and will not hand over your personal information to any third parties. Additionally, you may contact us for further clarification about your rights under applicable state\xa0privacy laws as noted in our privacy policy. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
8,93,com_93,"['Do not sell or share my personal information.', 'Do Not Sell Or Share My Personal Information']",[],[],[],[]
9,15,thepioneerwoman_15,[],"['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'Your Privacy Choices']","['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'DAA Industry Opt Out']",[],[]
10,42,panerabread_42,[],['\n    \n    Your Privacy Choices\n  '],[],[],[]
11,8,thrillist_8,"['', 'Do Not Sell or Share My Personal Information']",[],[],[],[]
12,126,curbed_126,['Do Not Sell or Share My Personal Information'],[],[],[],[]
13,44,tacobell_44,"['', 'Do Not Sell or Share My Personal Information']",[],[],[],[]
14,67,nih_67,[],[],[],[],[]
15,140,foxnews_140,[],['Your Privacy Choices'],[],[],[]
16,116,treehugger_116,['Do Not Sell My Personal Information'],[],[],[],[]
17,120,hgtv_120,"['Do Not Sell or Process My Personal Information for Targeted Advertising', 'Do Not Sell or Share My Personal Information']",[],[],[],[]
18,109,pier1_109,['\n          Do not sell or share my personal information\n'],[],[],[],[]
19,163,go_163,"['', 'Do Not Sell or Share My Personal Information', '""Do Not Sell or Share My Personal Information"" and ""Targeted Advertising"" Opt-Out Rights']",[],"[' You may also choose to enable online, where available, a universal tool that automatically communicates your opt-out preferences, such as the Global Privacy Control (“GPC”). We will process the GPC signal as a request to opt out.', ' Please note that, because these activities are based on online cookies, your opt-out choice is specific to this property. If you access other digital properties of the Walt Disney Family of Companies, you will need to make your election for each. Also, if you clear your cookies on this browser or use another browser or device, you may need to opt out again on this property. ', ' If you opt out, you may continue to see advertising, including ads that may be based on personal information processed before you opted out.', ' You also may have rights to opt out from certain third parties selling and sharing your personal information. You will need to separately exercise your opt-out rights with regard to each, which you may do through this ', 'Notice of Right to Opt Out of Sale/Sharing', 'You or your legally authorized agent can move the toggle above to the left to opt out of these activities on this digital property consistent with applicable law.', 'Some states provide residents (or, in some cases, their authorized agents) with the right to opt out of “targeted advertising,” “selling,” or “sharing” of personal information. Please visit']",[],[]
20,45,nj_45,[],[],[],[],[]
21,72,info_72,[],[],[],[],[]
22,81,express-scripts_81,[],[],[],[],[]
23,16,bonappetit_16,"['', 'Do Not Sell My Personal Info']",[],[],[],[]
24,62,healthgrades_62,"['Do Not Sell My Personal Information', '']",[],[],[],[]
25,21,com_21,"['', 'Do not sell or share my personal information']",[],[''],[],[]
26,185,washingtonpost_185,[],[],[],[],[]
27,3,com_3,"['Do not sell or share my personal information.', 'Do Not Sell Or Share My Personal Information']",[],[],[],[]
