,Index,Do not sell score,Privacy Choice score,Opt out score
0,373,4.607613661024305,0.0,0.0
1,145,3.1431640625,14.185072157118055,0.0
2,201,2.0701028103298613,0.0,0.0
3,3,3.7606184895833334,0.0,0.0
4,310,1.9841669379340279,0.0010432942708333334,0.0
5,347,0.9329950629340278,0.0,0.06554009331597223
6,524,6.058009982638889,10.061697862413194,0.0
7,64,2.0066748046875,19.377301974826388,0.07670545789930555
8,276,87.49657497829861,0.0,0.00495849609375
9,534,2.9326017252604166,0.006291775173611111,0.005248480902777778
10,567,2.881208224826389,0.0,0.0011368815104166666
11,396,2.73701416015625,9.330946180555555,0.0
12,69,12.39031955295139,0.013743218315972222,4.275504828559027
13,486,0.43610026041666666,0.0011368815104166666,0.0
14,506,0.36108425564236113,0.00086669921875,0.0
15,443,0.44887125651041665,0.0008203125,0.0
16,378,29.757564290364584,20.341277940538195,1.2238465711805555
17,446,8.45498263888889,0.0,0.005134819878472223
18,414,0.38066758897569447,5.3347021484375,0.0008203125
19,236,3.0625135633680554,6.6687019856770835,0.0
20,196,1.850852322048611,13.104882541232639,0.0007139756944444445
21,169,2.717412923177083,17.64990966796875,2.2780430772569447
22,386,3.20591796875,0.0009019639756944445,0.0
23,305,7.219902615017361,2.1002498372395833,2.7353382703993057
24,171,1.43134033203125,63.34500325520833,0.0
25,501,0.3891552734375,0.0,0.0
26,226,2.8792146809895836,19.058270399305556,0.0
27,18,6.810460611979167,0.0,0.003366970486111111
28,210,0.4236954752604167,0.0,0.0011368815104166666
29,450,2.042840983072917,36.66467746310764,0.0
30,266,23.986597493489583,3.3822341579861113,0.0009019639756944445
31,204,1.4846153428819444,77.52852566189236,0.049058973524305556
32,404,3.3118568250868057,0.0,0.0
33,502,2.9850835503472224,0.0,0.0
34,339,2.8714013671875,0.0015958658854166668,0.0
35,400,124.99068413628473,0.0015288628472222223,0.0
36,184,3.7268915473090276,0.0,0.0043055555555555555
37,410,29.992604166666666,0.0,0.0
38,146,20.124620225694443,0.0011927625868055555,0.0
39,547,2.6524788411458333,0.0,0.0009019639756944445
40,21,19.306785753038195,0.0,1.0243996853298611
41,182,5.936245930989584,0.0,0.0009529622395833333
42,391,16.398856336805554,0.02557834201388889,3.2080788845486112
43,455,1.2233455403645834,8.495136447482638,0.0
44,57,0.525341796875,0.0,0.0
45,487,28.35809326171875,1.1755824110243056,0.5851345486111111
46,425,11.72052001953125,0.0,0.004549424913194444
47,518,0.3597048611111111,63.947032335069444,0.0
48,133,11.363440212673611,32.78919867621528,1.1088340928819445
49,76,41.66216037326389,0.13109456380208334,0.02198486328125
50,453,8.826551378038195,0.0,0.0
51,511,3.2276508246527778,20.21832275390625,0.0
52,260,0.6300764973958334,0.0,0.0
53,510,17.509397786458333,13.300972493489583,0.0
54,303,7.649548611111111,0.0,0.0
55,208,1.6753936089409722,11.325545247395834,0.0
56,141,2.5693071831597223,0.03754530164930556,0.0008203125
57,313,6.0336306423611115,0.0,1.7483572048611111
58,39,2.9914567057291666,0.0,0.0
59,536,2.981539713541667,0.0,0.0
60,51,17.32415093315972,0.0,0.0
61,50,1.342529568142361,0.0,0.0
62,218,17.599657389322918,0.0,0.0
63,472,4.996757269965277,0.0,0.9928862847222222
64,62,0.6210584852430555,0.0,0.040628797743055556
65,40,9.72453830295139,0.0,0.0
66,32,1.6622946506076388,0.0,0.0035967339409722224
67,82,2.3007945421006943,0.0,0.0
68,445,6.771985405815972,0.0008962673611111111,0.0
69,227,10.178833550347223,45.04623318142361,0.0
70,503,13.255914171006944,0.0,0.0010432942708333334
71,505,2.784248589409722,10.672449273003473,0.0
72,413,2.973749728732639,0.0,0.0
73,537,44.175625,0.0,0.0040766059027777775
74,532,1.9875949435763889,14.41856174045139,0.38738606770833334
75,13,2.6055398220486112,0.35955105251736114,0.0
76,25,17.998311360677082,0.0,0.0
77,350,0.3936539713541667,20.06344970703125,0.0
78,441,6.468673773871528,0.4313349066840278,0.0
79,366,17.170201551649306,0.019910481770833332,3.9956673177083335
80,130,3.8804744466145835,6.5624419487847225,0.31620062934027776
81,496,0.8316943359375,9.211981065538195,0.0
82,154,11.178758680555555,0.8324039713541667,0.17573079427083332
83,267,2.8399424913194444,6.404346516927084,0.00461669921875
84,584,5.4669588216145835,23.297317979600695,2.929221462673611
85,280,37.53311225043403,0.0,0.0
86,583,43.91284423828125,0.04705919053819444,0.004290635850694445
87,324,0.36300103081597224,0.0,0.0008962673611111111
88,314,0.5052213541666667,0.03494683159722222,0.0
89,142,8.7288525390625,0.0,0.0
90,71,2.967781032986111,0.0020925564236111112,0.0010541449652777778
91,407,3.8189892578125,1.9778938802083332,1.7104630533854166
92,75,2.9603038194444444,0.0,0.0
93,124,2.954999728732639,1.8367578125,5.611502007378472
94,522,0.5037654622395833,1.5119070095486111,0.0
95,548,2.9333262803819444,0.0,0.0
96,252,5.813757595486111,0.0,0.0
97,439,0.39915418836805555,0.0,0.0
98,144,5.338576388888889,4.047916124131945,0.0
99,357,7.092942165798611,6.653631456163194,0.005321994357638889
100,287,2.6605791558159724,0.0,0.0
101,234,2.82157470703125,0.0,0.0010432942708333334
102,394,2.2031873914930555,0.0,0.0
103,436,7.7977197265625,0.0,0.0
104,438,2.894251030815972,0.0,11.202597927517361
105,126,6.445877821180556,0.0,0.0
106,390,1.2239862738715277,8.495989583333333,0.0
107,116,9.738104112413195,0.08546522352430555,0.0025916883680555556
108,296,2.969682345920139,0.0,0.0005612521701388889
109,202,66.37005642361112,0.004287923177083333,0.0
110,131,2.265392523871528,0.0,0.0
111,480,38.99356119791667,0.020870496961805554,0.0008203125
112,34,8.697651909722222,0.0,0.04891411675347222
113,294,1.9115993923611112,0.011890190972222223,0.0
114,119,14.367090928819444,0.0,0.0
115,168,1.0394227430555556,8.328618706597222,0.0
116,411,0.7149956597222222,0.0005853949652777778,0.0
117,67,0.43639784071180554,0.0,0.0
118,382,28.900474446614584,3.431699490017361,6.473330891927083
119,346,8.502339409722222,0.4447390407986111,0.0
120,493,54.7623779296875,0.0,0.0005853949652777778
121,166,4.146212836371528,0.0011927625868055555,0.04846218532986111
122,482,4.613570421006944,0.19609266493055555,0.0
123,297,2.404949273003472,0.0,0.0
124,333,2.968752170138889,0.0,0.0
125,417,0.38076470269097223,0.0,50.16461290147569
126,340,1.68487548828125,13.104506293402778,0.0
127,512,0.9874929470486111,6.89385986328125,0.0
128,485,2.4078114149305554,3.6285308159722223,0.04112169053819444
129,426,124.9899085828993,0.0015288628472222223,0.0
130,217,4.316214735243055,0.3268484157986111,0.0
131,12,0.7333610026041667,0.9804155815972222,5.5688050672743055
132,312,11.221459418402778,0.0011368815104166666,0.3427973090277778
133,483,9.27430202907986,0.442880859375,6.713736436631945
134,300,3.9476839192708333,0.0,0.0
135,463,2.931167263454861,1.78121826171875,4.6126708984375
136,160,8.638199055989583,3.722398274739583,0.004498426649305555
137,489,2.426091851128472,3.2638226996527777,0.04112169053819444
138,190,2.9237535264756946,12.89809841579861,0.0
139,223,0.7616441514756944,0.0,0.0005853949652777778
140,523,6.27366943359375,0.0,0.0
141,321,1.7211604817708333,0.047411295572916665,0.0
142,263,6.274100206163195,0.0,0.0
143,254,0.4373087565104167,0.0,0.0008962673611111111
144,520,0.3705086263020833,10.258360188802083,0.00353515625
145,434,0.5474045138888889,4.231595052083334,0.0
146,514,1.195251193576389,0.0,0.0005612521701388889
147,565,2.9215492078993055,4.4125181749131945,0.0
148,529,4.0892165798611115,0.0008962673611111111,0.0
149,70,1.9816202799479166,0.0,0.0
150,376,4.424001736111111,0.0,0.0
151,97,2.6891783311631943,0.0,0.0
152,230,115.930078125,0.0004570855034722222,0.0
153,84,0.36514729817708336,0.0,0.0
154,95,0.3706844075520833,0.0,0.0
155,356,1.9121110026041668,0.011890190972222223,0.0
156,549,0.36016981336805554,16.267431098090277,0.0
157,114,0.43169759114583334,0.0,0.0
158,335,3.8521717664930555,3.2421335177951387,0.0
