,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,380,horoscope_380,['Do Not Sell My Info'],[],[],[],[]
1,299,rakuten_299,['Do Not Sell or Share My Personal Information / Personal Data Opt-out'],[],[],[],[]
2,381,space_381,"['', 'Do not sell or share my personal information']",[],[],[],[]
3,357,macys_357,"['Do Not Sell My Personal Information', 'Do Not Sell or Share My Personal Information']",[],"['Your Opt Out Preference Signal is Honored', 'These cookies collect information for analytics and to personalize your experience with targeted ads. If you opt out we will not be able to offer you personalized ads and will not share personal information with any third parties. ']",[],[]
4,310,livingsocial_310,['Do Not Sell or Share My Personal Information'],[],[],[],[]
5,311,net_311,['Do Not Sell or Share My Personal Information'],[],[],[],[]
6,321,shop_321,['Do Not Sell My Information'],[],[],[],[]
7,382,astrology_382,['Do Not Sell My Info'],[],[],[],[]
8,319,mysimon_319,['Do Not Sell My Personal Information'],[],"['\nTo opt out of our use of personal information associated with a device that may be considered “sales,” “sharing” or “targeted advertising,” move the toggle to the left or otherwise select your preferences.  You will need to renew this choice at each Paramount service you visit, if you clear your browser cookies, or if you return to this Paramount service using a different browser or device.\u202f\n\n\n\n\n\n\n\n\n\n\n', '\nTo opt out of our use of personal information associated with the email address you provided to us (such as through account registration, newsletters or marketing subscriptions) in connection with activities that may be considered “sales,” “sharing,” or “targeted advertising,” please submit your request ']",[],[]
9,334,dollardays_334,['Do Not Sell My Information'],[],[],[],[]
10,364,kohls_364,['Do Not Sell or Share My Personal Information'],[],[],[],[]
11,300,zulily_300,['\n          Do Not Sell or Share My Personal Information        '],[],[],[],[]
12,365,jcpenney_365,"['', 'Do Not Sell or Share My Personal Information']",[],['Your Opt Out Preference Signal is Honored'],[],[]
13,303,offers_303,['Do Not Sell My Personal Information'],[],[],[],[]
14,351,bestbuy_351,"['', 'CA Do Not Sell/Share My Personal Information']",[],"['', 'Targeted Advertising Opt Out']",[],[]
15,358,net_358,['Do Not Sell or Share My Personal Information'],[],[],[],[]
16,378,burlington_378,"['Do Not Sell My Personal Information', ' Do Not Sell or Share My Personal Information']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.\n                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
17,372,bloomingdales_372,"['', 'Do Not Sell My Personal Information', 'Do Not Sell or Share My Personal Information']",[],"['Your Opt Out Preference Signal is Honored', 'These cookies collect information for analytics and to personalize your experience with targeted ads. If you opt out we will not be able to offer you personalized ads and will not share personal information with any third parties. ']",[],[]
18,312,bizrate_312,['Ad Opt out/ Do Not Sell My Personal Information'],[],['Ad Opt out/ Do Not Sell My Personal Information'],[],[]
19,302,us_302,"['CA Consumers: DO NOT SELL OR SHARE MY PERSONAL INFORMATION', 'This website or its third-party tools process personal data. You can opt out of the sale of your personal information by clicking on the “Do Not Sell or Share my Personal Information"" link ', 'Nevada Consumers: DO NOT SELL MY PERSONAL INFORMATION']",[],"['This website or its third-party tools process personal data. You can opt out of the sale of your personal information by clicking on the “Do Not Sell or Share my Personal Information"" link ']",[],[]
20,363,nordstrom_363,"['', 'Do Not Sell My Personal Information']",[],[],[],[]
21,359,lowes_359,['Do Not Sell/Share My Personal Information'],[],[],[],[]
22,377,belk_377,['Do Not Sell or Share My Personal Information'],[],[],[],[]
23,368,cabelas_368,['Do Not Sell Or Share My Personal Information'],[],[],[],[]
24,301,com_301,['Do not sell my personal information.'],[],[],[],[]
25,353,homedepot_353,['Do Not Sell or Share My Personal Information'],[],[],[],[]
26,316,rakuten_316,['Do Not Sell or Share My Personal Information / Personal Data Opt-out'],[],[],[],[]
27,347,netflix_347,['Do Not Sell or Share My Personal Information'],[],"['\nIf you opt out of advertising cookies, you may still see Netflix ads on other sites, but those ads will not be customized by us or our service providers and we will continue to customize your experience on our website via our use of cookies you have not refused.', 'These cookies use information about your use of this and other websites and apps, your response to ads and emails, and to deliver ads that are more relevant to you and for analytics and optimization purposes. These types of ads are called ""interest-based advertising"" and will be shown to you outside the Netflix domain. Netflix uses contractual and technical measures designed to prevent advertising partners from accessing information regarding specific title selections you make, URLs you land on, or shows you have watched on our service. We do not share information about title selections or your shows you have watched on our service. The advertising cookies associated with our service belong to our advertising partners as listed under cookie details. Please choose your settings for advertising cookies below. If you want to opt out of the advertising cookies across all websites, go ']",[],"['These cookies use information about your use of this and other websites and apps, your response to ads and emails, and to deliver ads that are more relevant to you and for analytics and optimization purposes. These types of ads are called ""interest-based advertising"" and will be shown to you outside the Netflix domain. Netflix uses contractual and technical measures designed to prevent advertising partners from accessing information regarding specific title selections you make, URLs you land on, or shows you have watched on our service. We do not share information about title selections or your shows you have watched on our service. The advertising cookies associated with our service belong to our advertising partners as listed under cookie details. Please choose your settings for advertising cookies below. If you want to opt out of the advertising cookies across all websites, go ']"
28,375,biglots_375,['California Customers Only: Do Not Sell My Info'],[],[],[],[]
29,356,groupon_356,['Do Not Sell or Share My Personal Information'],[],[],[],[]
30,325,com_325,['Do Not Sell My Personal Information'],[],[],[],[]
