,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,894,education_894,[],[],['Opt Out'],[],[]
1,1079,ehealthinsurance_1079,[],[],[],[],[]
2,1005,shutterstock_1005,[],[],[],[],[]
3,928,co_928,[],[],[],[],[]
4,803,com_803,[],[],[],[],[]
5,820,audiusa_820,['Do Not Sell or Share My Personal Information'],[],"['If you have blocked cookies through your browser settings, we will be unable to comply with your Preference Center opt out request.']",[],[]
6,1025,bizjournals_1025,[],['Your Privacy Choices'],"['If you are a consumer in certain U.S. states you may have the right to opt out of targeted advertising and our “sale” (as that term is defined under applicable law) of your personal information.  If you do not see an ability to opt out below, your detected location is outside of a region with an applicable privacy law.  For more information on our privacy practices, read our ']",[],[]
7,935,geeksforgeeks_935,[],[],[],[],[]
8,846,avon_846,[],[],[],[],[]
9,1065,acg_1065,[],[],[],[],[]
10,990,stubhub_990,[],[],[],[],[]
11,1047,pnc_1047,[],[],[],['Read a summary of privacy rights for California residents'],[]
12,838,ulta_838,[''],[],[],[],[]
13,866,harpersbazaar_866,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
14,989,amctheatres_989,[],[],[],[],[]
15,840,fragrantica_840,[],[],[],[],[]
16,949,brainpop_949,"['Do not sell or share my personal information', '\n          Do Not Sell My Personal Information\n        ']",[],[],[],[]
17,1080,collegeboard_1080,[],[],[],[],[]
18,1059,libertymutual_1059,['Do Not Sell or Share My Personal Information (CA Residents Only)'],['Your California Privacy Choices'],[],[],[]
19,951,com_951,[],[],[],[],[]
20,1030,ft_1030,[],[],[],[],[]
21,978,allmusic_978,[''],[],[],[],[]
22,953,com_953,[],[],[],[],[]
23,872,lifeandstylemag_872,"['Do Not Sell My Personal Information', 'Do Not Sell']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
24,1017,wsj_1017,[''],[],[],[],[]
25,1066,progressive_1066,['Do Not Sell or Share My Personal Information (CA Residents Only)'],[],[],[],[]
26,926,salary_926,['Do Not Sell or Share My Information'],[],[],[],[]
27,1016,businessinsider_1016,[''],['\n            Your Privacy Choices\n              '],[],[],[]
28,844,maccosmetics_844,"['', 'Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS', 'Do Not Sell or Share My Personal Information / Targeted Ads']",[],"['Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.']",[],[]
29,833,boatshop24_833,['Do Not Sell My Personal Information'],[],[],[],[]
30,992,songkick_992,[],[],[],[],[]
31,970,dailymotion_970,[],[],[],[],[]
32,829,vitalmx_829,[],[],[],[],[]
33,837,westmarine_837,['Do Not Sell Or Share My Personal Information'],[],[],[],[]
34,809,honda_809,[],['Your Privacy Choices '],[],[],[]
35,1014,com_1014,[],[],[],[],[]
36,963,com_963,[],[],[],[],[]
37,915,com_915,[],[],[],[],[]
38,921,monster_921,[],['Your Privacy Choices\xa0'],[],[],[]
39,810,chevrolet_810,[],[],[],[],[]
40,902,justanswer_902,[],[],[],[],[]
41,945,org_945,[],[],[],[],[]
42,1042,icicibank_1042,[],[],[],[],[]
43,903,peopleperhour_903,[],[],[],[],[]
44,793,autotrader_793,[],[],[],[],[]
45,794,caranddriver_794,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
46,950,memrise_950,[],[],[],[],[]
47,985,lyricsfreak_985,[],[],[],[],[]
48,955,k12_955,[],[],[],[],[]
49,1082,org_1082,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.\n                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
50,983,deezer_983,[],[],[],[],[]
51,982,last_982,['Do Not Sell My Personal Information'],[],"['\nTo opt out of our use of personal information associated with the email address you provided to us (such as through account registration, newsletters or marketing subscriptions) in connection with activities that may be considered “sales,” “sharing,” or “targeted advertising,” please submit your request ', '\nTo opt out of our use of personal information associated with a device that may be considered “sales,” “sharing” or “targeted advertising,” move the toggle to the left or otherwise select your preferences.  You will need to renew this choice at each Paramount service you visit, if you clear your browser cookies, or if you return to this Paramount service using a different browser or device.\u202f\n\n\n\n\n\n\n\n\n\n\n']",[],[]
52,940,howstuffworks_940,['Do Not Sell My Info'],[],[],[],[]
53,856,makeupalley_856,[],[],[],[],[]
54,862,marieclaire_862,"['', 'Do not sell or share my personal information']",[],[],[],[]
55,889,academia_889,[],[],[],[],[]
56,974,pandora_974,[],['Your Privacy Choices'],"['When you visit our website, we and certain third parties, including advertising companies, use cookies to collect information about you, your device, and your visits to our website. We and third parties use the information for various purposes such as to make the site work as you expect it to and to provide personalized content.  To opt-out of certain cookies please modify your cookie settings below. Click the “Confirm My Choices” button to save your preferences \nIf you use different devices or browsers, you will need to indicate your opt-out choices on each of those devices and browsers.  \n\nTo opt out of certain categories of cookies, please move the toggle switch next to the cookie name from right (active) to left (inactive). \nLearn more about how we collect and process your data in our Privacy Policy:\n\n            ']",[],[]
57,1060,fidelity_1060,[],[],[],[],[]
58,887,ted_887,[],[],[],[],[]
59,972,foxsports_972,[],"['', '\n          Your Privacy Choices | \n        ']",[],[],[]
60,802,carwale_802,[],[],[],[],[]
61,1062,usaa_1062,[],[],[],[],[]
62,897,fiverr_897,[],[],[],[],[]
63,997,com_997,['Do Not Sell'],[],[],[],[]
64,939,udemy_939,['Do not sell or share my personal information'],[],"['Under the California Consumer Privacy Act (CCPA), you have the right to opt out of the sale of your personal information to third parties. These cookies collect information based on your browsing activity to personalize your experience with targeted ads and may constitute a ""sale"" of personal information under the CCPA. You may opt out of these cookies by using this toggle switch. If you opt out, you may still see ads, but they will not be personalized.']",[],[]
65,831,revzilla_831,[],[],[],[],[]
66,907,guru_907,[],[],[],[],[]
67,895,mheducation_895,[],[],[],[],[]
68,909,designcrowd_909,[],[],[],[],[]
69,1008,123rf_1008,[],[],[],[],[]
70,796,carmax_796,['Do Not Sell or Share My Information'],[],[],[],[]
71,1057,irs_1057,[],[],[],[],[]
72,1053,chase_1053,[],[],[],[],[]
73,839,sephora_839,[],['Your Privacy Choices'],[],[],[]
74,1052,hrblock_1052,[],[],[],[],[]
75,905,mturk_905,[],[],[],[],[]
76,938,khanacademy_938,[],[],[],[],[]
77,927,payscale_927,[],[],[],[],[]
78,898,behance_898,[],[],[],[],[]
79,855,ipsy_855,['Do Not Sell'],[],[],[],[]
80,901,freelancer_901,[],[],[],[],[]
81,858,cosmopolitan_858,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
82,999,cirquedusoleil_999,"['Do Not Sell or Share My Personal Data', 'Do Not Sell or Share My Personal Information']",[],"['Under the CPRA, you have the right to opt-out of the sale or sharing of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale or sharing of personal information by using this toggle switch. If you opt out we will not be able to offer you personalized ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
83,865,instyle_865,['Do Not Sell My Personal Information'],[],[],[],[]
84,973,com_973,[],[],[],[],[]
85,824,vw_824,"['', 'Do Not Sell or Share My Personal Information']",[],"['If you have blocked cookies through your browser settings, we will be unable to comply with your Preference Center opt out request.']",[],[]
86,853,totalbeauty_853,[],[],[],[],[]
87,1036,wellsfargo_1036,[],[],[],[],[]
88,799,carfax_799,[],[],[],[],[]
89,817,gm_817,[],['Your Privacy Choices & Opt-Out Rights\n                                                                                '],[],[],[]
90,1051,paypal_1051,[],[],[],[],[]
91,911,topcoder_911,[],[],[],[],[]
92,995,skiddle_995,[],[],[],[],[]
93,1084,niche_1084,"['', 'Do Not Sell My Personal Information']",[],[],[],[]
94,930,jobrapido_930,[],[],[],[],[]
95,1081,ed_1081,[],[],[],[],[]
96,1076,hcsc_1076,[],[],[],[],[]
97,941,coursera_941,[],[],[],[],[]
98,826,volvocars_826,['Do Not Sell or Share My Personal Information'],[],[],[],[]
99,1020,yahoo_1020,[],[],[],[],[]
100,821,porsche_821,[],[],[],"['', 'Additional information for California residents']",[]
101,860,elle_860,[],"['', 'Your Privacy Choices', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
102,956,youtube_956,[],[],[],[],[]
103,968,deviantart_968,['Do Not Sell My Personal Information'],[],[],[],[]
104,1004,seetickets_1004,[],[],[],[],[]
105,875,com_875,[],[],[],[],[]
106,801,thecarconnection_801,['Do Not Sell My Personal Information'],[],[],[],[]
107,819,lexus_819,[],['YOUR PRIVACY CHOICES '],"['When you visit our website, we store cookies on your browser to collect information. The data collected is used to help our website function, learn more about our website users, deliver relevant advertising, enhance user experience, and analyze website performance. This information is used to provide a more personalized web experience. Because we respect your right to privacy, you may choose to opt out of certain types of cookies. You can view all the different category headings to learn more and change our default settings according to your preference. Please note that opting out of some types of cookies may impact your experience on our website and the services we are able to offer.']",[],[]
108,818,hyundaiusa_818,[],['Your Privacy Choices'],"['\n\nOpt out of targeted advertising: our website includes Targeting Cookies that enable us and third parties to collect and use information about your device, browser and online activity for purposes of targeted advertising, on behalf of us and others.  You may opt out of these on our \nwebsite by turning off Targeting Cookies below. Your opt out is browser specific. So, if you come back to this website from a different device or use a different browser on the same device, you will need to opt out Targeting Cookies for that browser and device as well.  Please review our ', 'When you visit our website, we use cookies and similar technologies (“cookies”), which may collect browsing and usage information. Some of these cookies may be provided by third parties.  We and these third parties use the information collected via cookies to operate and improve the website and our business, provide you with more personalized experiences, deliver advertising, understand how users interact with the website and other websites, secure our website and online services, and identify and prevent fraud. You can opt out of most cookies on our website, other than those that are necessary to effectively operate and secure our website and online services. ']","[""The purchaser of a new 2023 NEXO Fuel Cell may be eligible for a California clean vehicle rebate from $0 up to $4,500, subject to California's Clean Vehicle Rebate Project (CVRP) Terms and Conditions. Unless otherwise permitted under the CVRP Terms and Conditions, the rebate is a potential future benefit and is not applied at the time of purchase. Additional incentives and benefits such as high-occupancy vehicle lane exemptions, financial incentives or utility rate reductions may also be available for California residents. Government incentives and benefits are not within Hyundai's control and are subject to change or expire without notice. These incentives and benefits are referenced for informational purposes only. This information does not constitute tax, financial or legal advice. Please consult with your tax, financial or legal professional to determine eligibility, amount of incentives and/or benefits available, if any, and further details.""]",[]
109,886,coursera_886,[],[],[],[],[]
110,933,governmentjobs_933,"['', 'Do not sell my information', 'Do not sell my personal information', 'We do not sell personal data in the traditional sense without an express consumer opt in. Should an activity we undertake constitute a “sale” under the expanded definition of “sale” within the California Consumer Privacy Act, California consumers have the right to opt-out of the sale of your personal data. To the extent we sell your personal information as the term “sell” is defined under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information by us to third parties at any time. You may submit a request to opt-out by clicking: ', '\n                                Do not sell my personal information\n                            ', 'If you are a California resident under 18 years old, you have the right to remove personal data you have posted to our Services. Please contact us using any of the privacy support emails listed at the end of this Policy, and describe what personal data you’ve posted that you now want removed. We will use reasonable efforts to remove such personal data in compliance with the law and our other obligations stated herein. We do not sell the personal data of consumers we actually know are less than 16 years of age, unless we receive affirmative authorization from either the consumer who is at least 13 but not yet 16 years of age, or the parent or guardian of a consumer less than 13 years of age.', 'Right to opt out of sale (“Do Not Sell My Information”)']",[],"[""\n            Google Analytics and Adsense to analyze the use of our Services and publish advertisements. Google's use of advertising cookies enables it and its partners to serve ads to your users based on their visit to your sites and/or other sites on the Internet. You may opt out of personalized advertising by visiting "", 'To the extent you had previously opted in to sharing your information by signing up for an Access membership and you later opt out, your data will still be available solely with respect to the communications with prospective employers initiated through your Access membership prior to opt-out.', 'You can opt out of vendor use of cookies for personalized advertising by visiting ', 'Right to opt out of sale (“Do Not Sell My Information”)']","['For California residents, and to the extent NEOGOV sells your personal information as the term “sell” is defined under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information by us to third parties at any time. This setting only applies to registered account holders that have opted-in for an Access Membership. If you wish to opt-out click follow these steps:']",[]
111,1007,gettyimages_1007,[],[],[],[],[]
112,943,linkedin_943,[],[],[],[],[]
113,845,racked_845,['Do Not Sell or Share My Personal Info'],[],[],[],[]
114,1023,entrepreneur_1023,[],[],[],[],[]
115,1046,citi_1046,['Do Not Sell or Share My Personal Information'],[],[],[],[]
116,816,bmwusa_816,[' Do Not Sell My Personal Information'],[],[],[],[]
117,806,copart_806,[],[],[],[],[]
118,1050,td_1050,[],[],[],[],[]
119,1063,statefarm_1063,"['Do Not Sell or Share My Personal Information (CA residents only)', '\nIf you do not wish to exercise the right to opt-out with respect to all cookies, you can manage preferences as to individual categories. However, you must opt-out of all categories of cookies, as noted above, in order to prevent the “sale” or sharing of your personal information under the CCPA. Please be aware that when you turn off all categories of cookies, the way our website functions may change. If at any point you want to update your cookie preferences, you may do so by clicking on the “Do Not Sell or Share My Personal Information” link which you can find on our cookie banner or at the bottom of each webpage.']",[],"['To exercise your right to opt out of the “sale” or “sharing,” as described in our opt-out notice, you will need to click on each “toggle” below and move it to the left, then click “save. As a reminder, your choice will only apply to the browser and device you are currently using to visit our websites. It will not apply to a different browser or device. If you visit our webpages using a different browser or device, you will need to exercise your choice for each browser or device.']","['For California residents, click ']",[]
120,900,com_900,[],[],[],[],[]
121,1064,kaiserpermanente_1064,[],[],[],[],[]
122,1089,allrecipes_1089,['Do Not Sell My Personal Information'],[],[],[],[]
123,1024,ibtimes_1024,[],[],[],[],[]
124,947,wonderhowto_947,['We do not sell personal information to 3rd parties.\n                      '],[],[],[],"[""\n                    By default, everyone on WhatsApp can see when you're using the app. If someone recently messaged you and sees you're currently online, they may think you're avoiding them if you don't respond right away — especially if you don't share read receipts. However, you can block them from seeing your online or last seen status and apply it to everyone or just specific contacts.\n                ""]"
125,944,codecademy_944,['Do Not Sell My Personal Information'],[],[],[],[]
126,961,twitch_961,[],[],[],[],[]
127,815,kia_815,[],['Your Privacy Choices'],[],[],[]
128,904,dice_904,[],[],[],[],[]
129,1040,hdfcbank_1040,[],[],[],[],[]
130,852,lushusa_852,[],['Your Privacy Choices'],"['You may opt out at any time.', 'Opt Out of Sales, Sharing, and Targeted Advertising', 'OPT OUT OF SALES, SHARING, AND TARGETED ADVERTISING', 'Your Opt Out Preference Signal is Honored', 'We and our advertising partners use cookies and other tracking technologies to collect information so we\ncan, among other things, show you ads promoting Lush on other sites and services. These activities may\nbe considered “sales,” “sharing,” or “targeted advertising” under certain privacy laws. You can opt out of having your personal information used or disclosed for these purposes via cookies and\nsimilar technologies on our website by']",[],[]
131,1031,fastcompany_1031,[],[],[],[],[]
132,1033,com_1033,[],[],[],[],[]
133,923,freejobalert_923,[],[],[],[],[]
134,942,edx_942,['Do Not Sell My Personal Information'],[],[],[],[]
135,965,azlyrics_965,[],[],[],[],[]
136,797,carsforsale_797,[],[],[],[],[]
137,848,toryburch_848,"['', 'Do Not Sell or Share Right', 'Do Not Sell or Share My Personal Information']",[],"['', 'Opt Out of Third-Party Targeting Cookies', 'We work with vendors and advertising companies that use cookies and other tracking technologies to collect information about your visits to our website and third-party sites, and then use that information to deliver advertisements relevant to your interests. This collection of your personal information for advertising purposes is defined as a “sale” or “sharing” of data under the California Consumer Protection Act, as amended (“CCPA”), and as a “sale” under the Virginia Consumer Data Protection Act (“VCDPA”).  To opt out of the collection of your personal information for advertising purposes, you can modify your cookie settings below under ”Opt Out of Third-Party Targeting Cookies.” For more information on how we collect and process personal information, please visit our\n            ', 'These cookies may be set through our site by our advertising partners. They may be used by those companies to build a profile of your interests and show you relevant advertisements on other sites.  They do not store directly personal information, but are based on uniquely identifying your browser and internet device.  If you do not allow these cookies, you will experience less targeted advertising.  To opt out of receiving targeting cookies on our website, click the toggle button above so that it turns grey. Be sure to click the “Confirm My Choices” button at the bottom to save your preferences. To effectively manage cookies via this cookie settings tool, you must set cookie preferences on all browsers and all devices that you use. If you clear the cookies on your device, you may need to set your cookie preferences again.']",[],[]
138,808,ford_808,[],['Your Privacy Choices'],[],[],[]
139,864,com_864,['California Notice / Do Not Sell My Personal Information'],[],[],[],[]
140,849,co_849,[],[],[],[],[]
141,1021,cnn_1021,[''],[],[],[],[]
142,925,careerbuilder_925,['Do Not Sell My Personal Information'],[],[],[],[]
143,976,npr_976,[],['Your Privacy Choices'],"['When you visit our website, we store cookies on your browser to collect information. The information collected might relate to you, your preferences or your device, and is mostly used to make the site work as you expect it to and to provide a more personalized web experience. However, you can choose not to allow certain types of cookies, which may impact your experience of the site and the services we are able to offer. Click on the different category headings to find out more and change our default settings according to your preference. You may opt out of the sharing of your information with our sponsorship vendors for delivery of personalized sponsorship credits and marketing messages on our website or third-party sites by turning off ""Share Data for Targeted Sponsorship"" below. If you opt out, our service providers or vendors may continue to serve you non-personalized, non-""interest-based"" sponsorship credits and marketing messages on our website or third-party sites, and those sponsorship credits and marketing message may come with cookies that are used to control how often you encounter those credits and messages, to prevent fraud, and to do aggregate reporting. You cannot opt-out of our First Party Strictly Necessary Cookies as they are deployed in order to ensure the proper functioning of our website (such as prompting the cookie banner and remembering your settings, to log into your account, to redirect you when you log out, etc.). For more information about the First and Third Party Cookies used please follow this link.', 'You may opt out of the sharing of your information with our sponsorship vendors for delivery of personalized sponsorship credits and marketing messages on our website or third-party sites by turning off ""Share Data for Targeted Sponsorship."" If you opt out, our service providers or vendors may continue to serve you non-personalized, non-""interest-based"" sponsorship credits and marketing messages on our website or third-party sites, and those sponsorship credits and marketing message may come with cookies that are used to control how often you encounter those credits and messages, to prevent fraud, and to do aggregate reporting.']",[],[]
144,1075,metlife_1075,[],[],[],[],[]
145,1074,farmers_1074,['\n                Do Not Sell/Share My Personal Information '],[],[],[],[]
146,1071,cigna_1071,[],[],[],[],[]
147,1048,capitalone_1048,[],[],[],[],[]
148,1018,bloomberg_1018,"['', 'Do Not Sell or Share My Personal Information']",[],[],[],[]
149,924,snagajob_924,['Do Not Sell or Share My Personal Information'],[],[],[],[]
150,847,gilt_847,['Do Not Sell or Share My Personal Information'],[],['Your Opt Out Preference Signal is Honored'],[],[]
151,873,highsnobiety_873,[],[],[''],[],[]
152,922,upwork_922,[],[],[],[],[]
