,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,894,education_894,[],[],['Opt Out'],[],[]
1,1079,ehealthinsurance_1079,[],[],[],[],[]
2,1005,shutterstock_1005,[],[],[],[],[]
3,928,co_928,[],[],[],[],[]
4,803,com_803,[],[],[],[],[]
5,820,audiusa_820,['Do Not Sell or Share My Personal Information'],[],"['If you have blocked cookies through your browser settings, we will be unable to comply with your Preference Center opt out request.']",[],[]
6,697,ssense_697,[],[],[],[],[]
7,1025,bizjournals_1025,[],['Your Privacy Choices'],"['If you are a consumer in certain U.S. states you may have the right to opt out of targeted advertising and our “sale” (as that term is defined under applicable law) of your personal information.  If you do not see an ability to opt out below, your detected location is outside of a region with an applicable privacy law.  For more information on our privacy practices, read our ']",[],[]
8,935,geeksforgeeks_935,[],[],[],[],[]
9,846,avon_846,[],[],[],[],[]
10,1065,acg_1065,[],[],[],[],[]
11,990,stubhub_990,[],[],[],[],[]
12,1047,pnc_1047,[],[],[],['Read a summary of privacy rights for California residents'],[]
13,838,ulta_838,"['', 'Do Not Sell My Personal Information', 'Do Not Sell My Info']",[],"[' Clearing your browser cookies at any time will undo preferences saved here. To re-save preferences, please return to this screen after clearing your cookies. Also, please note that the option selected here will only apply to the device you are currently using.  You may also opt out of advertising cookies from any other devices you use to access our website or mobile applications.']",[],[]
14,866,harpersbazaar_866,[],"['Your Privacy Choices', '', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
15,700,ae_700,['Do Not Sell or Share My Personal Information'],[],"['You have the right under certain state privacy laws to opt-out of the “sale” and “sharing” of your personal information. These cookies collect information that may be “sold” or “shared” to perform analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the “sale” or “sharing” of personal information by using this toggle switch. Opting-out of “sales” and “sharing” will not prevent you from receiving marketing and advertising, but it will be less tailored and useful to you.\n\nIf you have enabled privacy controls on your browser (such as a plugin), we will recognize that as a valid request to opt-out and will not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences. Additionally, you may opt-out of ""sales"" and ""sharing"" via non-cookie-related methods by visiting our Privacy Rights Center.']",[],[]
16,989,amctheatres_989,[],[],[],[],[]
17,840,fragrantica_840,[],[],[],[],[]
18,949,brainpop_949,"['\n          Do Not Sell My Personal Information\n        ', 'Do not sell or share my personal information']",[],[],[],[]
19,1080,collegeboard_1080,[],[],[],[],[]
20,743,com_743,[],[],[],[],[]
21,1059,libertymutual_1059,['Do Not Sell or Share My Personal Information (CA Residents Only)'],['Your California Privacy Choices'],[],[],[]
22,951,com_951,[],[],[],[],[]
23,1030,ft_1030,[],[],[],[],[]
24,978,allmusic_978,[''],[],[],[],[]
25,782,net_782,[],[],[],[],[]
26,776,luxottica_776,['Do not sell or share my personal information'],[],[],[],[]
27,953,com_953,[],[],[],[],[]
28,872,lifeandstylemag_872,"['Do Not Sell My Personal Information', 'Do Not Sell']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
29,1017,wsj_1017,[''],[],[],[],[]
30,1066,progressive_1066,['Do Not Sell or Share My Personal Information (CA Residents Only)'],[],[],[],[]
31,718,jared_718,['Do Not Sell My Information'],[],[],[],[]
32,694,urbanoutfitters_694,"['', 'Do Not Sell My Personal Info']",[],[''],[''],[]
33,926,salary_926,['Do Not Sell or Share My Information'],[],[],[],[]
34,1016,businessinsider_1016,[''],['\n            Your Privacy Choices\n              '],[],[],[]
35,725,fredericks_725,[],[],[],[],[]
36,844,maccosmetics_844,"['', 'Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.', 'DO NOT SELL OR SHARE MY PERSONAL INFORMATION / TARGETED ADS', 'Do Not Sell or Share My Personal Information / Targeted Ads']",[],"['Your privacy is important to us. We do not sell your personal information for monetary consideration. Certain advertising practices may be considered a ”sale” under California law when the personal information is exchanged for non-monetary consideration. You have the right to opt out of these types of disclosures of your information. To understand the specific rights applicable to you, please review our Privacy Policy.']",[],[]
37,833,boatshop24_833,['Do Not Sell My Personal Information'],[],[],[],[]
38,992,songkick_992,[],[],[],[],[]
39,970,dailymotion_970,[],[],[],[],[]
40,829,vitalmx_829,[],[],[],[],[]
41,837,westmarine_837,['Do Not Sell Or Share My Personal Information'],[],[],[],[]
42,809,honda_809,[],['Your Privacy Choices '],[],[],[]
43,1014,com_1014,[],[],[],[],[]
44,963,com_963,[],[],[],[],[]
45,915,com_915,[],[],[],[],[]
46,921,monster_921,[],['Your Privacy Choices\xa0'],[],[],[]
47,810,chevrolet_810,[],[],[],[],[]
48,902,justanswer_902,[],[],[],[],[]
49,756,heels_756,[],[],[],[],[]
50,770,framesdirect_770,[],[],[],[],[]
51,945,org_945,[],[],[],[],[]
52,1042,icicibank_1042,[],[],[],[],[]
53,699,llbean_699,['Do Not Sell or Share My Information'],[],['Targeted Advertising Opt Out'],[],[]
54,724,herroom_724,[],[],[],[],[]
55,903,peopleperhour_903,[],[],[],[],[]
56,793,autotrader_793,[],[],[],[],[]
57,794,caranddriver_794,[],"['Your Privacy Choices', '', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
58,950,memrise_950,[],[],[],[],[]
59,985,lyricsfreak_985,[],[],[],[],[]
60,955,k12_955,[],[],[],[],[]
61,1082,org_1082,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.\n                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
62,983,deezer_983,[],[],[],[],[]
63,784,airliners_784,['Do Not Sell My Data'],[],[],[],[]
64,982,last_982,['Do Not Sell My Personal Information'],[],"['\nTo opt out of our use of personal information associated with a device that may be considered “sales,” “sharing” or “targeted advertising,” move the toggle to the left or otherwise select your preferences.  You will need to renew this choice at each Paramount service you visit, if you clear your browser cookies, or if you return to this Paramount service using a different browser or device.\u202f\n\n\n\n\n\n\n\n\n\n\n', '\nTo opt out of our use of personal information associated with the email address you provided to us (such as through account registration, newsletters or marketing subscriptions) in connection with activities that may be considered “sales,” “sharing,” or “targeted advertising,” please submit your request ']",[],[]
65,721,victoriassecret_721,['Do Not Sell or Share My Personal Information'],[],[],[],[]
66,940,howstuffworks_940,['Do Not Sell My Info'],[],[],[],[]
67,780,com_780,[],[],[],[],[]
68,856,makeupalley_856,"[""This is the best smell of body wash I have ever bought. Too bad they don't sell it anymore.""]",[],[],[],[]
69,765,payless_765,[],[],[],[],[]
70,862,marieclaire_862,"['', 'Do not sell or share my personal information']",[],[],[],[]
71,889,academia_889,[],[],[],[],[]
72,739,menswearhouse_739,['Do Not Sell or Share My Personal Information'],[],"['Certain states allow consumers to opt out of having their personal information shared across non-affiliated websites or platforms. This ‘sharing’ provides consumers with more relatable and pertinent advertising; however, we understand that some consumers do not want their information shared for this purpose. To turn off sharing for targeted marketing purposes, you must complete two steps, as sharing occurs through the use of cookies and through additional marketing processes offline.', ""\nMessage and data rates may apply. By providing my mobile number, I agree to receive recurring marketing text messages at the mobile number provided that may be sent using an automated system. Consent is not required to purchase goods or services from Men's Wearhouse.Text STOP to 66960 to opt out at any time. For info text HELP to 66960. See\n"", ' and complete a request to “Opt Out of Sharing.”']",[],[]
73,974,pandora_974,[],['Your Privacy Choices'],"['When you visit our website, we and certain third parties, including advertising companies, use cookies to collect information about you, your device, and your visits to our website. We and third parties use the information for various purposes such as to make the site work as you expect it to and to provide personalized content.  To opt-out of certain cookies please modify your cookie settings below. Click the “Confirm My Choices” button to save your preferences \nIf you use different devices or browsers, you will need to indicate your opt-out choices on each of those devices and browsers.  \n\nTo opt out of certain categories of cookies, please move the toggle switch next to the cookie name from right (active) to left (inactive). \nLearn more about how we collect and process your data in our Privacy Policy:\n\n            ']",[],[]
74,1060,fidelity_1060,[],[],[],[],[]
75,887,ted_887,[],[],[],[],[]
76,972,foxsports_972,[],"['', '\n          Your Privacy Choices | \n        ']",[],[],[]
77,802,carwale_802,[],[],[],[],[]
78,1062,usaa_1062,[],[],[],[],['Do Not Share My Personal Information']
79,897,fiverr_897,[],[],[],[],[]
80,772,eyebuydirect_772,['Do Not Sell or Share My Personal Information'],[],[],[],[]
81,726,soma_726,[''],['Your Privacy Choices '],[],[],[]
82,693,womanwithin_693,['Do Not Sell My Personal Information'],['\n\t\t Your Privacy Choices\n\t  '],[],[],[]
83,997,com_997,['Do Not Sell'],[],[],[],[]
84,777,smartbuyglasses_777,[],[],[],[],[]
85,939,udemy_939,['Do not sell or share my personal information'],[],"['Under the California Consumer Privacy Act (CCPA), you have the right to opt out of the sale of your personal information to third parties. These cookies collect information based on your browsing activity to personalize your experience with targeted ads and may constitute a ""sale"" of personal information under the CCPA. You may opt out of these cookies by using this toggle switch. If you opt out, you may still see ads, but they will not be personalized.']",[],[]
86,757,sorel_757,[],[],[],[],[]
87,831,revzilla_831,[],[],[],[],[]
88,907,guru_907,[],[],[],[],[]
89,895,mheducation_895,[],[],[],[],[]
90,704,ralphlauren_704,['Do Not Sell My Personal Information'],[],"['Under the California Consumer Privacy Act (""CCPA""), you have the right to opt-out of the sale of your personal information to third parties. Ralph Lauren does not receive compensation in exchange for sharing our customer’s personal information.  However, we do utilize third party cookies, tracking technology, and other digital advertising tools that may further use the information we share with such partners for their own commercial purposes which may be considered a ""sale"" under the CCPA.    To opt out of the sale of your personal information, click the toggle button so that it turns blue. Make sure you click on the Confirm My Choices button at the bottom to save your opt-out.   By opting-out above, Ralph Lauren will stop sharing your personal information with the following kinds of third-party cookie and tracking technology partners:']",[],[]
91,909,designcrowd_909,[],[],[],[],[]
92,1008,123rf_1008,[],[],[],[],[]
93,796,carmax_796,['Do Not Sell or Share My Information'],[],[],[],[]
94,1057,irs_1057,[],[],[],[],[]
95,1053,chase_1053,[],[],[],[],[]
96,839,sephora_839,[],['Your Privacy Choices'],[],[],[]
97,1052,hrblock_1052,[],[],[],[],[]
98,905,mturk_905,[],[],[],[],[]
99,938,khanacademy_938,[],[],[],[],[]
100,927,payscale_927,[],[],[],[],[]
101,898,behance_898,[],[],[],[],[]
102,729,lingeriediva_729,[],[],[],[],[]
103,855,ipsy_855,['Do Not Sell'],[],[],[],[]
104,901,freelancer_901,[],[],[],[],[]
105,753,paulevansny_753,[],[],[],[],[]
106,858,cosmopolitan_858,[],"['Your Privacy Choices', '', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
107,999,cirquedusoleil_999,"['Do Not Sell or Share My Personal Data', 'Do Not Sell or Share My Personal Information']",[],"['Under the CPRA, you have the right to opt-out of the sale or sharing of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale or sharing of personal information by using this toggle switch. If you opt out we will not be able to offer you personalized ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
108,865,instyle_865,['Do Not Sell My Personal Information'],[],[],[],[]
109,701,myntra_701,[],[],[],[],[]
110,973,com_973,['Do Not Sell My Personal Information'],[],[],[],[]
111,824,vw_824,"['', 'Do Not Sell or Share My Personal Information']",[],"['If you have blocked cookies through your browser settings, we will be unable to comply with your Preference Center opt out request.']",[],[]
112,853,totalbeauty_853,[],[],[],[],[]
113,1036,wellsfargo_1036,[],[],[],[],[]
114,799,carfax_799,[],[],[],[],[]
115,817,gm_817,[],['Your Privacy Choices & Opt-Out Rights\n                                                                                '],[],[],[]
116,1051,paypal_1051,[],[],[],[],[]
117,911,topcoder_911,[],[],[],[],[]
118,707,thenorthface_707,"['', 'Do Not Sell My Personal Information']","['\n                    Your Privacy Choices\n                  ', '', '\n                Your Privacy Choices\n              ']","['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch. If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link.']",[],[]
119,995,skiddle_995,[],[],[],[],[]
120,1084,niche_1084,"['Do Not Sell My Personal Information', '']",[],[],[],[]
121,930,jobrapido_930,[],[],[],[],[]
122,1081,ed_1081,[],[],[],[],[]
123,762,famousfootwear_762,"['To opt out of the use of data at a browser level, you can choose not to allow advertising cookies on the Advertising Cookies tab. To opt out of offline sales of data, click on ”Submit Do Not Sell or Share Request” below and follow the prompts.', 'Submit Do Not Sell or Share Request', 'Do Not Sell or Share My Personal Information']",[],"['To opt out of the use of data at a browser level, you can choose not to allow advertising cookies on the Advertising Cookies tab. To opt out of offline sales of data, click on ”Submit Do Not Sell or Share Request” below and follow the prompts.']",['For California Residents'],[]
124,769,sunglasshut_769,['Do Not Sell My Personal Information'],[],[],[],[]
125,1076,hcsc_1076,[],[],[],[],[]
126,695,6pm_695,[],[],[],[],[]
127,941,coursera_941,[],[],[],[],[]
128,723,venus_723,['Do Not Sell My Personal Info'],[],"['\n                Don’t miss any special offers, discounts, or exciting updates! Click here to enable notifications and we’ll always keep you in the loop. PS: You can opt out at any time.\n            ']",[],[]
129,730,lasenza_730,[],[],[],[],[]
130,826,volvocars_826,['Do Not Sell or Share My Personal Information'],[],[],[],[]
131,732,brastop_732,[],[],[],[],[]
132,1020,yahoo_1020,[],[],[],[],[]
133,821,porsche_821,[],[],[],[''],[]
134,860,elle_860,[],"['Your Privacy Choices', '', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']","['', 'DAA Industry Opt Out', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads']",[],[]
135,720,glassesusa_720,['Do Not Sell or Share My Personal Information'],[],[],[],[]
136,779,com_779,[],[],[],[],[]
137,956,youtube_956,[],[],[],[],[]
138,968,deviantart_968,[],[],[],[],[]
139,1004,seetickets_1004,[],[],[],[],[]
140,787,net_787,[],[],[],[],[]
141,875,com_875,[],[],[],[],[]
142,801,thecarconnection_801,['Do Not Sell My Personal Information'],[],[],[],[]
143,737,com_737,['Do not sell my personal information'],[],[],[],[]
144,819,lexus_819,[],['YOUR PRIVACY CHOICES '],"['When you visit our website, we store cookies on your browser to collect information. The data collected is used to help our website function, learn more about our website users, deliver relevant advertising, enhance user experience, and analyze website performance. This information is used to provide a more personalized web experience. Because we respect your right to privacy, you may choose to opt out of certain types of cookies. You can view all the different category headings to learn more and change our default settings according to your preference. Please note that opting out of some types of cookies may impact your experience on our website and the services we are able to offer.']",[],[]
145,818,hyundaiusa_818,[],['Your Privacy Choices'],"['\n\nOpt out of targeted advertising: our website includes Targeting Cookies that enable us and third parties to collect and use information about your device, browser and online activity for purposes of targeted advertising, on behalf of us and others.  You may opt out of these on our \nwebsite by turning off Targeting Cookies below. Your opt out is browser specific. So, if you come back to this website from a different device or use a different browser on the same device, you will need to opt out Targeting Cookies for that browser and device as well.  Please review our ', 'When you visit our website, we use cookies and similar technologies (“cookies”), which may collect browsing and usage information. Some of these cookies may be provided by third parties.  We and these third parties use the information collected via cookies to operate and improve the website and our business, provide you with more personalized experiences, deliver advertising, understand how users interact with the website and other websites, secure our website and online services, and identify and prevent fraud. You can opt out of most cookies on our website, other than those that are necessary to effectively operate and secure our website and online services. ']","[""The purchaser of a new 2023 NEXO Fuel Cell may be eligible for a California clean vehicle rebate from $0 up to $4,500, subject to California's Clean Vehicle Rebate Project (CVRP) Terms and Conditions. Unless otherwise permitted under the CVRP Terms and Conditions, the rebate is a potential future benefit and is not applied at the time of purchase. Additional incentives and benefits such as high-occupancy vehicle lane exemptions, financial incentives or utility rate reductions may also be available for California residents. Government incentives and benefits are not within Hyundai's control and are subject to change or expire without notice. These incentives and benefits are referenced for informational purposes only. This information does not constitute tax, financial or legal advice. Please consult with your tax, financial or legal professional to determine eligibility, amount of incentives and/or benefits available, if any, and further details.""]",[]
146,886,coursera_886,[],[],[],[],[]
147,933,governmentjobs_933,"['', 'If you are a California resident under 18 years old, you have the right to remove personal data you have posted to our Services. Please contact us using any of the privacy support emails listed at the end of this Policy, and describe what personal data you’ve posted that you now want removed. We will use reasonable efforts to remove such personal data in compliance with the law and our other obligations stated herein. We do not sell the personal data of consumers we actually know are less than 16 years of age, unless we receive affirmative authorization from either the consumer who is at least 13 but not yet 16 years of age, or the parent or guardian of a consumer less than 13 years of age.', 'Right to opt out of sale (“Do Not Sell My Information”)', '\n                                Do not sell my personal information\n                            ', 'Do not sell my information', 'We do not sell personal data in the traditional sense without an express consumer opt in. Should an activity we undertake constitute a “sale” under the expanded definition of “sale” within the California Consumer Privacy Act, California consumers have the right to opt-out of the sale of your personal data. To the extent we sell your personal information as the term “sell” is defined under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information by us to third parties at any time. You may submit a request to opt-out by clicking: ', 'Do not sell my personal information']",[],"[""\n            Google Analytics and Adsense to analyze the use of our Services and publish advertisements. Google's use of advertising cookies enables it and its partners to serve ads to your users based on their visit to your sites and/or other sites on the Internet. You may opt out of personalized advertising by visiting "", 'Right to opt out of sale (“Do Not Sell My Information”)', 'To the extent you had previously opted in to sharing your information by signing up for an Access membership and you later opt out, your data will still be available solely with respect to the communications with prospective employers initiated through your Access membership prior to opt-out.', 'You can opt out of vendor use of cookies for personalized advertising by visiting ']","['For California residents, and to the extent NEOGOV sells your personal information as the term “sell” is defined under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information by us to third parties at any time. This setting only applies to registered account holders that have opted-in for an Access Membership. If you wish to opt-out click follow these steps:']",[]
148,1007,gettyimages_1007,[],[],[],[],[]
149,943,linkedin_943,[],['\n          \n            Your California Privacy Choices\n          \n        '],[],[],[]
150,845,racked_845,['Do Not Sell or Share My Personal Info'],[],[],[],[]
151,1023,entrepreneur_1023,[],[],[],[],[]
152,1046,citi_1046,['Do Not Sell or Share My Personal Information'],[],[],[],[]
153,755,haggar_755,['Do Not Sell or Share My Personal Information'],[],[],[],[]
154,816,bmwusa_816,[' Do Not Sell My Personal Information'],[],[],[],[]
155,806,copart_806,[],[],[],[],[]
156,1050,td_1050,[],[],[],[],[]
157,754,sprezzabox_754,[],[],[],[],[]
