,Index,Text,Dates
371,382,Do not sell,"['2023-04-06', '2023-04-17']"
372,383,No,"['2023-04-06', '2023-04-17']"
373,384,No,"['2023-04-06', '2023-04-17']"
374,385,No,"['2023-04-06', '2023-04-17']"
375,386,No,"['2023-04-06', '2023-04-17']"
376,388,No,"['2023-04-06', '2023-04-17']"
377,389,No,"['2023-04-06', '2023-04-17']"
378,390,No,"['2023-04-06', '2023-04-17']"
379,391,No,"['2023-04-06', '2023-04-17']"
380,392,No,"['2023-04-06', '2023-04-17']"
381,393,No,"['2023-04-06', '2023-04-17']"
382,394,No,"['2023-04-06', '2023-04-17']"
383,395,Do not sell,"['2023-04-06', '2023-04-17']"
384,396,Do not sell or share,"['2023-04-06', '2023-04-17']"
385,397,No,"['2023-04-06', '2023-04-17']"
386,398,No,"['2023-04-06', '2023-04-17']"
387,399,No,"['2023-04-06', '2023-04-17']"
388,400,Do not sell,"['2023-04-06', '2023-04-17']"
389,401,No,"['2023-04-06', '2023-04-17']"
390,402,Do not sell,"['2023-04-06', '2023-04-17']"
391,403,Do not sell,"['2023-04-06', '2023-04-17']"
392,404,No,"['2023-04-06', '2023-04-17']"
393,405,No,"['2023-04-06', '2023-04-17']"
394,406,No,"['2023-04-06', '2023-04-17']"
395,407,No,"['2023-04-06', '2023-04-17']"
396,408,No,"['2023-04-06', '2023-04-17']"
397,409,No,"['2023-04-06', '2023-04-17']"
398,410,No,"['2023-04-06', '2023-04-17']"
399,411,No,"['2023-04-06', '2023-04-17']"
400,412,No,"['2023-04-06', '2023-04-17']"
401,413,No,"['2023-04-06', '2023-04-17']"
402,414,No,"['2023-04-06', '2023-04-17']"
403,415,No,"['2023-04-06', '2023-04-17']"
404,417,No,"['2023-04-06', '2023-04-17']"
405,418,No,"['2023-04-06', '2023-04-17']"
406,419,No,"['2023-04-06', '2023-04-17']"
407,420,Do not sell,"['2023-04-06', '2023-04-17']"
408,421,Do not sell,"['2023-04-06', '2023-04-17']"
409,422,No,"['2023-04-06', '2023-04-17']"
410,423,No,"['2023-04-06', '2023-04-17']"
411,424,No,"['2023-04-06', '2023-04-17']"
412,425,Do not sell or share,"['2023-04-06', '2023-04-17']"
413,426,Do not sell,"['2023-04-06', '2023-04-17']"
414,427,No,"['2023-04-06', '2023-04-17']"
415,428,Do not sell,"['2023-04-06', '2023-04-17']"
416,429,No,"['2023-04-06', '2023-04-17']"
417,430,No,"['2023-04-06', '2023-04-17']"
418,431,No,"['2023-04-06', '2023-04-17']"
419,432,No,"['2023-04-06', '2023-04-17']"
420,433,No,"['2023-04-06', '2023-04-17']"
421,434,No,"['2023-04-06', '2023-04-17']"
422,435,No,"['2023-04-06', '2023-04-17']"
423,436,No,"['2023-04-06', '2023-04-17']"
424,437,No,"['2023-04-06', '2023-04-17']"
425,438,No,"['2023-04-06', '2023-04-17']"
426,439,No,"['2023-04-06', '2023-04-17']"
427,440,No,"['2023-04-06', '2023-04-17']"
428,441,No,"['2023-04-06', '2023-04-17']"
429,442,No,"['2023-04-06', '2023-04-17']"
430,443,No,"['2023-04-06', '2023-04-17']"
431,444,Do not sell,"['2023-04-06', '2023-04-17']"
432,445,Do not sell or share,"['2023-04-06', '2023-04-17']"
433,446,Do not sell or share,"['2023-04-06', '2023-04-17']"
434,447,No,"['2023-04-06', '2023-04-17']"
435,448,No,"['2023-04-06', '2023-04-17']"
436,449,No,"['2023-04-06', '2023-04-17']"
437,450,No,"['2023-04-06', '2023-04-17']"
438,451,No,"['2023-04-06', '2023-04-17']"
439,452,No,"['2023-04-06', '2023-04-17']"
440,453,No,"['2023-04-06', '2023-04-17']"
441,454,Do not sell,"['2023-04-06', '2023-04-17']"
442,455,No,"['2023-04-06', '2023-04-17']"
443,456,No,"['2023-04-06', '2023-04-17']"
444,457,No,"['2023-04-06', '2023-04-17']"
445,458,No,"['2023-04-06', '2023-04-17']"
446,459,No,"['2023-04-06', '2023-04-17']"
447,460,No,"['2023-04-06', '2023-04-17']"
448,462,No,"['2023-04-06', '2023-04-17']"
449,463,No,"['2023-04-06', '2023-04-17']"
450,464,No,"['2023-04-06', '2023-04-17']"
451,465,No,"['2023-04-06', '2023-04-17']"
452,466,No,"['2023-04-06', '2023-04-17']"
453,467,No,"['2023-04-06', '2023-04-17']"
454,468,No,"['2023-04-06', '2023-04-17']"
455,469,No,"['2023-04-06', '2023-04-17']"
456,470,No,"['2023-04-06', '2023-04-17']"
457,471,No,"['2023-04-06', '2023-04-17']"
458,472,No,"['2023-04-06', '2023-04-17']"
459,473,No,"['2023-04-06', '2023-04-17']"
460,474,No,"['2023-04-06', '2023-04-17']"
461,475,No,"['2023-04-06', '2023-04-17']"
462,476,No,"['2023-04-06', '2023-04-17']"
463,477,No,"['2023-04-06', '2023-04-17']"
464,478,Do not sell,"['2023-04-06', '2023-04-17']"
465,479,No,"['2023-04-06', '2023-04-17']"
466,480,No,"['2023-04-06', '2023-04-17']"
467,481,Do not sell or share,"['2023-04-06', '2023-04-17']"
468,482,Do not sell or share,"['2023-04-06', '2023-04-17']"
469,483,No,"['2023-04-06', '2023-04-17']"
470,485,No,"['2023-04-06', '2023-04-17']"
471,486,No,"['2023-04-06', '2023-04-17']"
472,487,No,"['2023-04-06', '2023-04-17']"
473,488,No,"['2023-04-06', '2023-04-17']"
474,489,No,"['2023-04-06', '2023-04-17']"
475,490,Do not sell or share,"['2023-04-06', '2023-04-17']"
476,491,No,"['2023-04-06', '2023-04-17']"
477,492,No,"['2023-04-06', '2023-04-17']"
478,493,Do not sell,"['2023-04-06', '2023-04-17']"
479,494,No,"['2023-04-06', '2023-04-17']"
480,495,No,"['2023-04-06', '2023-04-17']"
481,496,No,"['2023-04-06', '2023-04-17']"
482,497,No,"['2023-04-06', '2023-04-17']"
483,498,Do not sell,"['2023-04-06', '2023-04-17']"
484,499,Ambiguous,"['2023-04-06', '2023-04-17']"
485,500,No,"['2023-04-06', '2023-04-17']"
486,501,No,"['2023-04-06', '2023-04-17']"
487,502,No,"['2023-04-06', '2023-04-17']"
488,503,Do not sell,"['2023-04-06', '2023-04-17']"
489,504,No,"['2023-04-06', '2023-04-17']"
490,505,Do not sell,"['2023-04-06', '2023-04-17']"
491,506,No,"['2023-04-06', '2023-04-17']"
492,507,Do not sell or share,"['2023-04-06', '2023-04-17']"
493,508,Do not sell,"['2023-04-06', '2023-04-17']"
494,509,No,"['2023-04-06', '2023-04-17']"
495,510,No,"['2023-04-06', '2023-04-17']"
496,511,No,"['2023-04-06', '2023-04-17']"
497,512,No,"['2023-04-06', '2023-04-17']"
498,513,No,"['2023-04-06', '2023-04-17']"
499,514,No,"['2023-04-06', '2023-04-17']"
500,515,No,"['2023-04-06', '2023-04-17']"
501,516,No,"['2023-04-06', '2023-04-17']"
502,517,No,"['2023-04-06', '2023-04-17']"
503,518,No,"['2023-04-06', '2023-04-17']"
504,519,No,"['2023-04-06', '2023-04-17']"
505,520,No,"['2023-04-06', '2023-04-17']"
506,521,No,"['2023-04-06', '2023-04-17']"
507,522,No,"['2023-04-06', '2023-04-17']"
508,523,No,"['2023-04-06', '2023-04-17']"
509,524,No,"['2023-04-06', '2023-04-17']"
510,525,No,"['2023-04-06', '2023-04-17']"
511,527,No,"['2023-04-06', '2023-04-17']"
512,528,No,"['2023-04-06', '2023-04-17']"
513,529,No,"['2023-04-06', '2023-04-17']"
514,530,No,"['2023-04-06', '2023-04-17']"
515,531,No,"['2023-04-06', '2023-04-17']"
516,532,No,"['2023-04-06', '2023-04-17']"
517,533,No,"['2023-04-06', '2023-04-17']"
518,534,No,"['2023-04-06', '2023-04-17']"
519,535,No,"['2023-04-06', '2023-04-17']"
520,536,No,"['2023-04-06', '2023-04-17']"
521,537,Do not sell or share,"['2023-04-06', '2023-04-17']"
522,538,No,"['2023-04-06', '2023-04-17']"
523,539,No,"['2023-04-06', '2023-04-17']"
524,540,No,"['2023-04-06', '2023-04-17']"
525,541,No,"['2023-04-06', '2023-04-17']"
526,542,Do not sell,"['2023-04-06', '2023-04-17']"
527,543,No,"['2023-04-06', '2023-04-17']"
528,544,No,"['2023-04-06', '2023-04-17']"
529,545,No,"['2023-04-06', '2023-04-17']"
530,546,No,"['2023-04-06', '2023-04-17']"
531,547,No,"['2023-04-06', '2023-04-17']"
532,548,No,"['2023-04-06', '2023-04-17']"
533,549,No,"['2023-04-06', '2023-04-17']"
534,550,Do not sell,"['2023-04-06', '2023-04-17']"
535,551,No,"['2023-04-06', '2023-04-17']"
536,552,Do not sell or share,"['2023-04-06', '2023-04-17']"
537,553,No,"['2023-04-06', '2023-04-17']"
538,555,Do not sell,"['2023-04-06', '2023-04-17']"
539,556,Do not sell,"['2023-04-06', '2023-04-17']"
540,557,No,"['2023-04-06', '2023-04-17']"
541,558,No,"['2023-04-06', '2023-04-17']"
542,559,No,"['2023-04-06', '2023-04-17']"
543,560,No,"['2023-04-06', '2023-04-17']"
544,561,No,"['2023-04-06', '2023-04-17']"
545,562,No,"['2023-04-06', '2023-04-17']"
546,563,No,"['2023-04-06', '2023-04-17']"
547,564,Ambiguous,"['2023-04-06', '2023-04-17']"
548,565,No,"['2023-04-06', '2023-04-17']"
549,566,No,"['2023-04-06', '2023-04-17']"
550,567,No,"['2023-04-06', '2023-04-17']"
551,568,No,"['2023-04-06', '2023-04-17']"
552,569,No,"['2023-04-06', '2023-04-17']"
553,570,No,"['2023-04-06', '2023-04-17']"
554,571,Do not sell,"['2023-04-06', '2023-04-17']"
555,572,Do not sell or share,"['2023-04-06', '2023-04-17']"
556,573,No,"['2023-04-06', '2023-04-17']"
557,574,No,"['2023-04-06', '2023-04-17']"
558,575,No,"['2023-04-06', '2023-04-17']"
559,576,Do not sell,"['2023-04-06', '2023-04-17']"
560,577,No,"['2023-04-06', '2023-04-17']"
561,578,Do not sell,"['2023-04-06', '2023-04-17']"
562,579,Do not sell or share,"['2023-04-06', '2023-04-17']"
563,580,Do not sell,"['2023-04-06', '2023-04-17']"
564,581,No,['2023-04-17']
565,582,Do not sell,"['2023-04-06', '2023-04-17']"
566,583,Do not sell,"['2023-04-06', '2023-04-17']"
567,584,No,"['2023-04-06', '2023-04-17']"
568,585,No,"['2023-04-06', '2023-04-17']"
569,586,No,"['2023-04-06', '2023-04-17']"
570,587,No,"['2023-04-06', '2023-04-17']"
571,588,No,"['2023-04-06', '2023-04-17']"
572,589,No,"['2023-04-06', '2023-04-17']"
573,590,No,"['2023-04-06', '2023-04-17']"
574,591,Do not sell,"['2023-04-06', '2023-04-17']"
575,593,Do not sell or share,['2023-04-17']
576,594,Do not sell or share,['2023-04-17']
577,595,No,['2023-04-17']
578,596,Do not sell,['2023-04-17']
579,597,Do not sell or share,['2023-04-17']
580,598,Do not sell or share,['2023-04-17']
581,599,Do not sell or share,['2023-04-17']
582,600,No,['2023-04-17']
583,601,No,['2023-04-17']
584,602,Do not sell or share,['2023-04-17']
585,603,Do not sell,['2023-04-17']
586,604,No,['2023-04-17']
587,605,No,['2023-04-17']
588,606,No,['2023-04-17']
589,607,No,['2023-04-17']
590,609,No,['2023-04-17']
591,610,Do not sell or share,['2023-04-17']
592,611,No,['2023-04-17']
593,612,No,['2023-04-17']
594,613,Do not sell,['2023-04-17']
595,614,No,['2023-04-17']
596,615,No,['2023-04-17']
597,616,No,['2023-04-17']
598,617,No,['2023-04-17']
599,618,No,['2023-04-17']
600,619,No,['2023-04-17']
601,620,No,['2023-04-17']
602,621,Do not sell,['2023-04-17']
603,622,Do not sell,['2023-04-17']
604,623,No,['2023-04-17']
605,624,No,['2023-04-17']
606,625,No,['2023-04-17']
607,626,No,['2023-04-17']
608,627,Do not sell,['2023-04-17']
609,628,Do not sell or share,['2023-04-17']
610,629,Do not sell or share,['2023-04-17']
611,630,No,['2023-04-17']
612,631,Do not sell,['2023-04-17']
613,632,Do not sell or share,['2023-04-17']
614,633,No,['2023-04-17']
615,634,No,['2023-04-17']
616,635,Do not sell or share,['2023-04-17']
617,636,Do not sell or share,['2023-04-17']
618,637,No,['2023-04-17']
619,638,No,['2023-04-17']
620,639,No,['2023-04-17']
621,640,No,['2023-04-17']
622,641,No,['2023-04-17']
623,642,No,['2023-04-17']
624,643,No,['2023-04-17']
625,644,No,['2023-04-17']
626,645,No,['2023-04-17']
627,646,No,['2023-04-17']
628,647,Do not sell or share,['2023-04-17']
629,648,No,['2023-04-17']
630,649,Ambiguous,['2023-04-17']
631,693,No,"['2023-04-06', '2023-04-18']"
632,694,No,"['2023-04-06', '2023-04-18']"
633,695,No,"['2023-04-06', '2023-04-18']"
634,696,No,"['2023-04-06', '2023-04-18']"
635,698,No,"['2023-04-06', '2023-04-18']"
636,699,No,"['2023-04-06', '2023-04-18']"
637,700,Do not sell or share,"['2023-04-06', '2023-04-18']"
638,701,No,"['2023-04-06', '2023-04-18']"
639,702,Do not sell or share,"['2023-04-06', '2023-04-18']"
640,703,Do not sell or share,"['2023-04-06', '2023-04-18']"
641,704,Do not sell,"['2023-04-06', '2023-04-18']"
642,705,No,"['2023-04-06', '2023-04-18']"
643,706,Do not sell,"['2023-04-06', '2023-04-18']"
644,707,No,"['2023-04-06', '2023-04-18']"
645,708,Do not sell,"['2023-04-06', '2023-04-18']"
646,709,Do not sell,"['2023-04-06', '2023-04-18']"
647,710,Do not sell,"['2023-04-06', '2023-04-18']"
648,711,No,"['2023-04-06', '2023-04-18']"
649,712,No,"['2023-04-06', '2023-04-18']"
650,713,No,"['2023-04-06', '2023-04-18']"
651,714,No,"['2023-04-06', '2023-04-18']"
652,715,Do not sell,"['2023-04-06', '2023-04-18']"
653,716,No,"['2023-04-06', '2023-04-18']"
654,717,Do not sell,"['2023-04-06', '2023-04-18']"
655,718,Do not sell,"['2023-04-06', '2023-04-18']"
656,719,Do not sell or share,"['2023-04-06', '2023-04-18']"
657,720,Do not sell or share,"['2023-04-06', '2023-04-18']"
658,721,Do not sell,"['2023-04-06', '2023-04-18']"
659,722,Do not sell or share,"['2023-04-06', '2023-04-18']"
660,723,Do not sell,"['2023-04-06', '2023-04-18']"
661,724,No,"['2023-04-06', '2023-04-18']"
662,725,No,"['2023-04-06', '2023-04-18']"
663,726,No,"['2023-04-06', '2023-04-18']"
664,727,No,"['2023-04-06', '2023-04-18']"
665,728,No,"['2023-04-06', '2023-04-18']"
666,729,No,"['2023-04-06', '2023-04-18']"
667,730,No,"['2023-04-06', '2023-04-18']"
668,731,No,"['2023-04-06', '2023-04-18']"
669,732,No,"['2023-04-06', '2023-04-18']"
670,733,Do not sell,"['2023-04-06', '2023-04-18']"
671,734,No,"['2023-04-06', '2023-04-18']"
672,735,No,"['2023-04-06', '2023-04-18']"
673,736,No,"['2023-04-06', '2023-04-18']"
674,737,Do not sell,"['2023-04-06', '2023-04-18']"
675,738,Do not sell or share,"['2023-04-06', '2023-04-18']"
676,739,Do not sell,"['2023-04-06', '2023-04-18']"
677,740,No,"['2023-04-06', '2023-04-18']"
678,741,No,"['2023-04-06', '2023-04-18']"
679,742,Do not sell,"['2023-04-06', '2023-04-18']"
680,743,No,"['2023-04-06', '2023-04-18']"
681,744,No,['2023-04-06']
682,745,No,"['2023-04-06', '2023-04-18']"
683,746,No,"['2023-04-06', '2023-04-18']"
684,747,No,"['2023-04-06', '2023-04-18']"
685,748,No,"['2023-04-06', '2023-04-18']"
686,749,No,"['2023-04-06', '2023-04-18']"
687,750,No,"['2023-04-06', '2023-04-18']"
688,751,No,"['2023-04-06', '2023-04-18']"
