,Index,Filename,Do not sell,Privacy Choice,Opt out,For CA,Do not share
0,30,com_30,[],[],[],[],[]
1,15,thepioneerwoman_15,[],"['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'Your Privacy Choices']","['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'DAA Industry Opt Out']",[],[]
2,42,panerabread_42,[],['\n    \n    Your Privacy Choices\n  '],[],[],[]
3,8,thrillist_8,"['Do Not Sell or Share My Personal Information', '']",[],[],[],[]
4,44,tacobell_44,"['Do Not Sell or Share My Personal Information', '']",[],[],[],[]
5,45,nj_45,[],[],[],[],[]
6,16,bonappetit_16,[''],['Your Privacy Choices'],[],[],[]
7,62,healthgrades_62,"['', 'Do Not Sell My Personal Information']",[],[],[],[]
8,21,com_21,"['', 'Do not sell or share my personal information']",[],[''],[],[]
9,3,com_3,"['Do Not Sell Or Share My Personal Information', 'Do not sell or share my personal information.']",[],[],[],[]
10,59,calorieking_59,[],[],[],[],[]
11,17,grubhub_17,"['Do Not Sell My Information', 'Do Not Sell My Personal Information']",[],"['Under the California Consumer Privacy Act, you have the right to opt-out of the sale of your personal information to third parties. These cookies collect information for analytics and to personalize your experience with targeted ads. You may exercise your right to opt out of the sale of personal information by using this toggle switch.\n                If you opt out we will not be able to offer you personalised ads and will not hand over your personal information to any third parties. Additionally, you may contact our legal department for further clarification about your rights as a California consumer by using this Exercise My Rights link. If you have enabled privacy controls on your browser (such as a plugin), we have to take that as a valid request to opt-out. Therefore we would not be able to track your activity through the web. This may affect our ability to personalize ads according to your preferences.']",[],[]
12,48,bet-at-home_48,[],[],[],[],[]
13,11,tasteofhome_11,['Do not Sell or Share My Personal Information'],[],"['When you visit any website, tracking technologies, mostly in the form of cookies, may automatically collect certain information about you. This information might be about you, your preferences, or your device. The use of cookies can give you a more personalized web experience. You may be able to opt out of certain types of tracking technologies through your browser. Please note that blocking cookies may impact website features and functionality.']",[],[]
14,12,delish_12,[],"['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'Your Privacy Choices']","['', 'Your Privacy Choices: Opt Out of Sale/Targeted Ads', 'DAA Industry Opt Out']",[],[]
15,4,safeway_4,"['Do Not Sell or Share My Personal Information', 'Do Not Sell or Share My Personal Information\n                                            ']",[],"[' prior to opting in to any of our loyalty programs. From time to time we may\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcontact you by email with details of offers and special promotions. You can opt out of receiving promotional emails by clicking My Account and changing your email\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tpreferences when you are logged in, or by clicking the Unsubscribe link in the email.\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t']",[],[]
